guide_id,ingredient_id,ingredient_name,type,content
guide_0824,ingredient_0359,소우둔살,보관,"얇게 썬 소고기나 돼지고기는 단면이 넓어 상하기 쉽다.

구입 후 즉시 요리하지 않을 때는 종이타월로 수분을 닦아내고 100g씩 나누어 밀봉해 보관하면 쉽게 상하지 않는다. 손질할 때는 손으로 만지기보다 젓가락을 이용해 세균 감염을 줄인다. 냉장 보관 시에는 랩을 씌운 상태로 냉장고 냉기 분출구 입구에 보관하면 2~3일 정도 보관 가능하며, 양념한 후 가열해 완전히 익힌 뒤 밀봉해 보관하면 4~5일 보관할 수 있다.

냉동 보관 시에는 고기가 서로 달라붙지 않도록 겹겹이 랩이나 비닐을 깔고 고기를 올린 뒤 다시 랩으로 밀봉하면 3주 정도 보관 가능하며, 고기 모양이 우그러지지 않도록 바닥이 평평한 그릇에 담아 보관하면 좋다. 두껍게 썬 소고기나 돼지고기는 냉장 보관 시 구입 즉시 조리하는 것이 가장 좋으나 냉장 보관해야 할 경우 1~2일을 넘기지 않도록 한다.

보관 전 식초와 식용유를 같은 비율로 섞어 고기에 바른 뒤 랩으로 밀봉하고 밀폐용기에 보관하면 3일 정도 냉장 보관 가능하다. 고기를 여러 장 겹쳐 보관하면 겹친 부분의 색이 검게 변하므로 고기 사이에 랩이나 비닐을 끼워 보관한다. 냉동 보관 시에는 쾌속 냉동하면 2주일 정도 맛이 유지된다.

냉동하기 전 고기에 기름을 바르면 해동 시 육즙이 덜 흘러나와 맛이 좋다."
guide_0825,ingredient_0359,소우둔살,손질,"근육 조직의 수분은 -1℃에서 얼기 시작해 -5℃에서 동결 가능한 수분의 80%, -30℃에서는 90%가 동결된다.

동결 시 단백질 변성과 세포 기능 손상이 생기며, 해동하면 액체가 근육 조직에서 분리되어 육즙(drip)이 나온다. 육즙 발생은 중량 감소뿐 아니라 단백질, 비타민, 무기물 등의 영양 손실도 크다. 근육 조직이 동결될 때 세포 사이에 빙결정이 형성되는데 -1℃에서 -7℃를 통과하는 시간이 길수록 빙결정 크기가 커지고, 빙결정이 클수록 해동 시 육즙 발생이 많아진다.

따라서 고기를 냉동할 때는 급속 동결해야 육즙 발생을 줄일 수 있다.

씹을 때 적당히 배어 나오는 수분은 미각을 자극하고 식욕을 돋우는데 얼렸다 녹인 고기는 육즙이 빠져나가 수분이 줄어들어 씹을 때 퍽퍽한 느낌을 준다."
guide_0826,ingredient_0359,소우둔살,신선도체크,"밝은 선홍색의 고기색과 유백색의 지방색, 섬세하면서 탄력 있는 고기결로 판단한다. 고기는 필요한 만큼 소량씩 구입하며 육질 등급은 원산지, 가격과 기호에 따라 선택한다. 한우고기는 도체 표면의 붉은색 도장 위생검사 도장으로 구분하고 식육소매점 진열장에서 개시한 등급판정 확인서로 생산일자, 품종 및 육질등급을 확인하고 구매한다."
guide_0827,ingredient_0360,소채끝살,보관,"얇게 썬 소고기나 돼지고기는 단면이 넓어 상하기 쉽다.

구입 후 즉시 요리하지 않을 때는 종이타월로 수분을 닦아내고 100g씩 나누어 밀봉해 보관하면 쉽게 상하지 않는다. 손질할 때는 손으로 만지기보다 젓가락을 이용해 세균 감염을 줄인다. 냉장 보관 시에는 랩을 씌운 상태로 냉장고 냉기 분출구 입구에 보관하면 2~3일 정도 보관 가능하며, 양념한 후 가열해 완전히 익힌 뒤 밀봉해 보관하면 4~5일 보관할 수 있다.

냉동 보관 시에는 고기가 서로 달라붙지 않도록 겹겹이 랩이나 비닐을 깔고 고기를 올린 뒤 다시 랩으로 밀봉하면 3주 정도 보관 가능하며, 고기 모양이 우그러지지 않도록 바닥이 평평한 그릇에 담아 보관하면 좋다. 두껍게 썬 소고기나 돼지고기는 냉장 보관 시 구입 즉시 조리하는 것이 가장 좋으나 냉장 보관해야 할 경우 1~2일을 넘기지 않도록 한다.

보관 전 식초와 식용유를 같은 비율로 섞어 고기에 바른 뒤 랩으로 밀봉하고 밀폐용기에 보관하면 3일 정도 냉장 보관 가능하다. 고기를 여러 장 겹쳐 보관하면 겹친 부분의 색이 검게 변하므로 고기 사이에 랩이나 비닐을 끼워 보관한다. 냉동 보관 시에는 쾌속 냉동하면 2주일 정도 맛이 유지된다.

냉동하기 전 고기에 기름을 바르면 해동 시 육즙이 덜 흘러나와 맛이 좋다."
guide_0828,ingredient_0360,소채끝살,손질,"근육 조직의 수분은 -1℃에서 얼기 시작해 -5℃에서 동결 가능한 수분의 80%, -30℃에서는 90%가 동결된다.

동결 시 단백질 변성과 세포 기능 손상이 생기며, 해동하면 액체가 근육 조직에서 분리되어 육즙(drip)이 나온다. 육즙 발생은 중량 감소뿐 아니라 단백질, 비타민, 무기물 등의 영양 손실도 크다. 근육 조직이 동결될 때 세포 사이에 빙결정이 형성되는데 -1℃에서 -7℃를 통과하는 시간이 길수록 빙결정 크기가 커지고, 빙결정이 클수록 해동 시 육즙 발생이 많아진다.

따라서 고기를 냉동할 때는 급속 동결해야 육즙 발생을 줄일 수 있다.

씹을 때 적당히 배어 나오는 수분은 미각을 자극하고 식욕을 돋우는데 얼렸다 녹인 고기는 육즙이 빠져나가 수분이 줄어들어 씹을 때 퍽퍽한 느낌을 준다."
guide_0829,ingredient_0360,소채끝살,신선도체크,"밝은 선홍색의 고기색과 유백색의 지방색, 섬세하면서 탄력 있는 고기결로 판단한다. 고기는 필요한 만큼 소량씩 구입하며 육질 등급은 원산지, 가격과 기호에 따라 선택한다. 한우고기는 도체 표면의 붉은색 도장 위생검사 도장으로 구분하고 식육소매점 진열장에서 개시한 등급판정 확인서로 생산일자, 품종 및 육질등급을 확인하고 구매한다."
guide_0830,ingredient_0361,소홍두깨살,보관,"얇게 썬 소고기나 돼지고기는 단면이 넓어 상하기 쉽다.

구입 후 즉시 요리하지 않을 때는 종이타월로 수분을 닦아내고 100g씩 나누어 밀봉해 보관하면 쉽게 상하지 않는다. 손질할 때는 손으로 만지기보다 젓가락을 이용해 세균 감염을 줄인다. 냉장 보관 시에는 랩을 씌운 상태로 냉장고 냉기 분출구 입구에 보관하면 2~3일 정도 보관 가능하며, 양념한 후 가열해 완전히 익힌 뒤 밀봉해 보관하면 4~5일 보관할 수 있다.

냉동 보관 시에는 고기가 서로 달라붙지 않도록 겹겹이 랩이나 비닐을 깔고 고기를 올린 뒤 다시 랩으로 밀봉하면 3주 정도 보관 가능하며, 고기 모양이 우그러지지 않도록 바닥이 평평한 그릇에 담아 보관하면 좋다. 두껍게 썬 소고기나 돼지고기는 냉장 보관 시 구입 즉시 조리하는 것이 가장 좋으나 냉장 보관해야 할 경우 1~2일을 넘기지 않도록 한다.

보관 전 식초와 식용유를 같은 비율로 섞어 고기에 바른 뒤 랩으로 밀봉하고 밀폐용기에 보관하면 3일 정도 냉장 보관 가능하다. 고기를 여러 장 겹쳐 보관하면 겹친 부분의 색이 검게 변하므로 고기 사이에 랩이나 비닐을 끼워 보관한다. 냉동 보관 시에는 쾌속 냉동하면 2주일 정도 맛이 유지된다.

냉동하기 전 고기에 기름을 바르면 해동 시 육즙이 덜 흘러나와 맛이 좋다."
guide_0831,ingredient_0361,소홍두깨살,손질,"근육 조직의 수분은 -1℃에서 얼기 시작해 -5℃에서 동결 가능한 수분의 80%, -30℃에서는 90%가 동결된다.

동결 시 단백질 변성과 세포 기능 손상이 생기며, 해동하면 액체가 근육 조직에서 분리되어 육즙(drip)이 나온다. 육즙 발생은 중량 감소뿐 아니라 단백질, 비타민, 무기물 등의 영양 손실도 크다. 근육 조직이 동결될 때 세포 사이에 빙결정이 형성되는데 -1℃에서 -7℃를 통과하는 시간이 길수록 빙결정 크기가 커지고, 빙결정이 클수록 해동 시 육즙 발생이 많아진다.

따라서 고기를 냉동할 때는 급속 동결해야 육즙 발생을 줄일 수 있다.

씹을 때 적당히 배어 나오는 수분은 미각을 자극하고 식욕을 돋우는데 얼렸다 녹인 고기는 육즙이 빠져나가 수분이 줄어들어 씹을 때 퍽퍽한 느낌을 준다."
guide_0832,ingredient_0361,소홍두깨살,신선도체크,"밝은 선홍색의 고기색과 유백색의 지방색, 섬세하면서 탄력 있는 고기결로 판단한다. 고기는 필요한 만큼 소량씩 구입하며 육질 등급은 원산지, 가격과 기호에 따라 선택한다. 한우고기는 도체 표면의 붉은색 도장 위생검사 도장으로 구분하고 식육소매점 진열장에서 개시한 등급판정 확인서로 생산일자, 품종 및 육질등급을 확인하고 구매한다."
guide_0833,ingredient_0362,육우차돌박이,보관,"얇게 썬 소고기나 돼지고기는 단면이 넓어 상하기 쉽다.

구입 후 즉시 요리하지 않을 때는 종이타월로 수분을 닦아내고 100g씩 나누어 밀봉해 보관하면 쉽게 상하지 않는다. 손질할 때는 손으로 만지기보다 젓가락을 이용해 세균 감염을 줄인다. 냉장 보관 시에는 랩을 씌운 상태로 냉장고 냉기 분출구 입구에 보관하면 2~3일 정도 보관 가능하며, 양념한 후 가열해 완전히 익힌 뒤 밀봉해 보관하면 4~5일 보관할 수 있다.

냉동 보관 시에는 고기가 서로 달라붙지 않도록 겹겹이 랩이나 비닐을 깔고 고기를 올린 뒤 다시 랩으로 밀봉하면 3주 정도 보관 가능하며, 고기 모양이 우그러지지 않도록 바닥이 평평한 그릇에 담아 보관하면 좋다. 두껍게 썬 소고기나 돼지고기는 냉장 보관 시 구입 즉시 조리하는 것이 가장 좋으나 냉장 보관해야 할 경우 1~2일을 넘기지 않도록 한다.

보관 전 식초와 식용유를 같은 비율로 섞어 고기에 바른 뒤 랩으로 밀봉하고 밀폐용기에 보관하면 3일 정도 냉장 보관 가능하다. 고기를 여러 장 겹쳐 보관하면 겹친 부분의 색이 검게 변하므로 고기 사이에 랩이나 비닐을 끼워 보관한다. 냉동 보관 시에는 쾌속 냉동하면 2주일 정도 맛이 유지된다.

냉동하기 전 고기에 기름을 바르면 해동 시 육즙이 덜 흘러나와 맛이 좋다."
guide_0834,ingredient_0362,육우차돌박이,손질,"근육 조직의 수분은 -1℃에서 얼기 시작해 -5℃에서 동결 가능한 수분의 80%, -30℃에서는 90%가 동결된다.

동결 시 단백질 변성과 세포 기능 손상이 생기며, 해동하면 액체가 근육 조직에서 분리되어 육즙(drip)이 나온다. 육즙 발생은 중량 감소뿐 아니라 단백질, 비타민, 무기물 등의 영양 손실도 크다. 근육 조직이 동결될 때 세포 사이에 빙결정이 형성되는데 -1℃에서 -7℃를 통과하는 시간이 길수록 빙결정 크기가 커지고, 빙결정이 클수록 해동 시 육즙 발생이 많아진다.

따라서 고기를 냉동할 때는 급속 동결해야 육즙 발생을 줄일 수 있다.

씹을 때 적당히 배어 나오는 수분은 미각을 자극하고 식욕을 돋우는데 얼렸다 녹인 고기는 육즙이 빠져나가 수분이 줄어들어 씹을 때 퍽퍽한 느낌을 준다."
guide_0835,ingredient_0362,육우차돌박이,신선도체크,"밝은 선홍색의 고기색과 유백색의 지방색, 섬세하면서 탄력 있는 고기결로 판단한다. 고기는 필요한 만큼 소량씩 구입하며 육질 등급은 원산지, 가격과 기호에 따라 선택한다. 한우고기는 도체 표면의 붉은색 도장 위생검사 도장으로 구분하고 식육소매점 진열장에서 개시한 등급판정 확인서로 생산일자, 품종 및 육질등급을 확인하고 구매한다."
guide_0836,ingredient_0363,한우양지,보관,"얇게 썬 소고기나 돼지고기는 단면이 넓어 상하기 쉽다.

구입 후 즉시 요리하지 않을 때는 종이타월로 수분을 닦아내고 100g씩 나누어 밀봉해 보관하면 쉽게 상하지 않는다. 손질할 때는 손으로 만지기보다 젓가락을 이용해 세균 감염을 줄인다. 냉장 보관 시에는 랩을 씌운 상태로 냉장고 냉기 분출구 입구에 보관하면 2~3일 정도 보관 가능하며, 양념한 후 가열해 완전히 익힌 뒤 밀봉해 보관하면 4~5일 보관할 수 있다.

냉동 보관 시에는 고기가 서로 달라붙지 않도록 겹겹이 랩이나 비닐을 깔고 고기를 올린 뒤 다시 랩으로 밀봉하면 3주 정도 보관 가능하며, 고기 모양이 우그러지지 않도록 바닥이 평평한 그릇에 담아 보관하면 좋다. 두껍게 썬 소고기나 돼지고기는 냉장 보관 시 구입 즉시 조리하는 것이 가장 좋으나 냉장 보관해야 할 경우 1~2일을 넘기지 않도록 한다.

보관 전 식초와 식용유를 같은 비율로 섞어 고기에 바른 뒤 랩으로 밀봉하고 밀폐용기에 보관하면 3일 정도 냉장 보관 가능하다. 고기를 여러 장 겹쳐 보관하면 겹친 부분의 색이 검게 변하므로 고기 사이에 랩이나 비닐을 끼워 보관한다. 냉동 보관 시에는 쾌속 냉동하면 2주일 정도 맛이 유지된다.

냉동하기 전 고기에 기름을 바르면 해동 시 육즙이 덜 흘러나와 맛이 좋다."
guide_0837,ingredient_0363,한우양지,손질,"근육 조직의 수분은 -1℃에서 얼기 시작해 -5℃에서 동결 가능한 수분의 80%, -30℃에서는 90%가 동결된다.

동결 시 단백질 변성과 세포 기능 손상이 생기며, 해동하면 액체가 근육 조직에서 분리되어 육즙(drip)이 나온다. 육즙 발생은 중량 감소뿐 아니라 단백질, 비타민, 무기물 등의 영양 손실도 크다. 근육 조직이 동결될 때 세포 사이에 빙결정이 형성되는데 -1℃에서 -7℃를 통과하는 시간이 길수록 빙결정 크기가 커지고, 빙결정이 클수록 해동 시 육즙 발생이 많아진다.

따라서 고기를 냉동할 때는 급속 동결해야 육즙 발생을 줄일 수 있다.

씹을 때 적당히 배어 나오는 수분은 미각을 자극하고 식욕을 돋우는데 얼렸다 녹인 고기는 육즙이 빠져나가 수분이 줄어들어 씹을 때 퍽퍽한 느낌을 준다."
guide_0838,ingredient_0363,한우양지,신선도체크,"밝은 선홍색의 고기색과 유백색의 지방색, 섬세하면서 탄력 있는 고기결로 판단한다. 고기는 필요한 만큼 소량씩 구입하며 육질 등급은 원산지, 가격과 기호에 따라 선택한다. 한우고기는 도체 표면의 붉은색 도장 위생검사 도장으로 구분하고 식육소매점 진열장에서 개시한 등급판정 확인서로 생산일자, 품종 및 육질등급을 확인하고 구매한다."
guide_0839,ingredient_0364,가염버터,보관,"5℃ 이하 냉장보관, 소분 후 유산지로 감싸 밀폐용기 보관 / 장기보관 시 냉동 / 보관기간: 냉장 1~3개월, 냉동 약 2년"
