RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE
7019376,대패삼겹라면,1394,6,끓이기,일상,기타,면/만두,"[['라면', '1', '봉'], [' 고추가루', '1/2', '큰술'], [' 파', '1', '줌'], [' 콩나물', '1', '줌'], [' 대패삼겹살', '9~10', '장'], [' 계란', '1', '구']]",1인분,초급,15분이내,0.022936308,,,7.240649694255466,-0.5280503616823475,1.9459101490553132,-0.3657613241991393,
7019381,수제 초콜릿,1043,23,기타,일상,달걀/유제품,디저트,"[['다크커버춰', '500', 'g'], [' 생크림', '250', 'g'], [' 무염버터', '20', 'g'], [' 코코아파우더', '', '넉넉히']]",6인분이상,고급,2시간이상,0.017161097,,,6.950814768442584,-0.8178852874952298,3.1780538303479458,0.8663823570934932,
7019387,두부 치즈그라탕,985,7,기타,초스피드,콩/견과류,국/탕,"[['두부', '1', '모'], [' 계란', '2', '개'], [' 토마토파스타소스', '', ''], [' 모짜렐라 피자치즈 50g', '2', '봉지'], [' 소금', '1', '꼬집'], [' 후추', '', '']]",2인분,고급,15분이내,0.016206789,,,6.893656354602635,-0.8750437013351782,2.0794415416798357,-0.2322299315746168,
7019389,통삼겹 묵은지김치찜,1850,16,끓이기,일상,돼지고기,메인반찬,"[['통오겹살', '670', 'g'], [' 묵은지', '1/2', '포기'], [' 물', '1', 'l'], [' 김치국물', '70', 'ml'], [' 된장', '1', '큰술'], [' 고춧가루', '2', '큰술'], [' 설탕', '1', '큰술'], [' 국물용 멸치', '1', '주먹'], [' 다진마늘', '1', '큰술']]",4인분,고급,60분이내,0.030439146,,,7.523481312573497,-0.24521874336431626,2.833213344056216,0.5215418708017636,
7019396,두부 동그랑땡,10879,15,부침,명절,돼지고기,메인반찬,"[['돼지고기 다짐육', '580', 'g'], [' 두부', '1/2', '모'], [' 다진마늘', '1', '스푼'], [' 진간장', '3', '스푼'], [' 설탕', '1', '스푼'], [' 대파', '1', '대'], [' 오이고추', '2', '개'], [' 당근', '', '조금'], [' 참기름', '1', '스푼'], [' 소금', '2', 'g'], [' 후추', '', ''], [' msg', '1', '꼬집'], [' 밀가루', '1', '스푼'], [' 달걀', '4', '개']]",4인분,중급,60분이내,0.178998634,,,9.294681520409934,1.525981464472121,2.772588722239781,0.4609172489853286,
7019402,고기만두,2161,10,찜,명절,육류,면/만두,"[['소고기', '150', 'g'], [' 돼지고기', '300', 'g'], [' 숙주', '1', '봉지'], [' 부추', '1', '줌'], [' 당면', '1', '줌'], [' 두부', '1', '개'], [' 대파', '2', '개'], [' 청양고추', '2', '개'], [' 마늘', '1', 't'], [' 소금', '1', 't'], [' 후추', '1', 't']]",6인분이상,중급,90분이내,0.035556214,,,7.6787889981991535,-0.08991105773865993,2.3978952727983707,0.08622379954391812,
7019405,어묵김치찌개,4444,13,끓이기,일상,가공식품류,찌개,"[['어묵', '200', 'g'], [' 김치', '1/4', '포기'], [' 양파', '1/2', '개'], [' 대파', '1/2', '대'], [' 물', '3', '컵'], [' 코인 육수', '1', '개'], [' 들기름', '1', 't'], [' 멸치 액젓', '1', 't'], [' 설탕', '0.5', 't']]",4인분,중급,30분이내,0.073119766,,,8.399535147948004,0.6308350920101908,2.6390573296152584,0.32738585636080586,
7019406,고구마 야채튀김,1696,5,튀김,간식,채소류,메인반찬,"[['고구마', '2', '개'], [' 양파', '1/2', '개'], [' 당근', '1/4', '개'], [' 피망', '1/2', '개'], [' 물', '0.8', '컵'], [' 식초', '0.5', 't'], [' 설탕', '0.5', 't'], [' 물', '1', 't']]",4인분,중급,30분이내,0.027905293,,,7.436617265234227,-0.3320827907035868,1.791759469228055,-0.5199120040263976,
7019408,콩나물 굴국,4167,15,끓이기,영양식,해물류,국/탕,"[['굴', '300', 'g'], [' 무', '100', 'g'], [' 콩나물', '100', 'g'], [' 두부', '1/2', '모'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 대파', '1/2', '대'], [' 멸치육수', '1.1', 'l'], [' 맛술', '1', '스푼'], [' 다진마늘', '1', '스푼'], [' 새우젓', '1', '스푼'], [' 소금', '', ''], [' 후추', '', '약간']]",4인분,고급,60분이내,0.068562121,,,8.335191583433202,0.5664915274953888,2.772588722239781,0.4609172489853286,
7019409,짜장 떡볶이,2300,9,볶음,간식,쌀,밥/죽/떡,"[['떡볶이떡', '400', 'g'], [' 사각 어묵', '3', '장'], [' 양배추', '100', 'g'], [' 대파', '1/2', '대'], [' 삶은 계란', '2', '개'], [' 통깨', '', ''], [' 물', '200', 'ml'], [' 간장', '2', '스푼'], [' 올리고당', '1', '스푼'], [' 후추', '', '']]",2인분,고급,30분이내,0.037843263,,,7.741099090035366,-0.027600965902447427,2.302585092994046,-0.009086380260406646,
7019412,브로콜리 두부무침,4133,8,무침,일상,채소류,밑반찬,"[['브로콜리', '1', '개'], [' 두부', '1', '모'], [' 들기름', '3', '스푼'], [' 소금', '2~3', '꼬집'], [' 통깨', '', '약간'], [' 밀가루', '1', '스푼']]",4인분,중급,30분이내,0.068002698,1.0,0.96,8.327000740241713,0.5583006843038998,2.1972245773362196,-0.11444689591823298,1.96
7019414,멸치 마늘볶음,4197,18,볶음,일상,해물류,메인반찬,"[['잔멸치', '100', 'g'], [' 마늘', '8', '알'], [' 식용유', '', '조금'], [' 올리고당', '3', '스푼'], [' 통깨', '', '']]",6인분이상,고급,15분이내,0.069055728,1.0,0.9199999999999999,8.342363500380579,0.5736634444427651,2.9444389791664403,0.6327675059119877,1.92
7019418,손만두,8294,30,찜,명절,돼지고기,면/만두,"[['돼지고기 다짐육', '500', 'g'], [' 숙주', '200', 'g'], [' 당면', '150', 'g'], [' 두부', '1', '모'], [' 대파', '1/2', '대'], [' 만두피', '60', '개'], [' 맛술', '1', '스푼'], [' 소금', '2', '꼬집'], [' 후추', '', '약간'], [' 간장', '1', '스푼'], [' 간장', '2', '스푼'], [' 소금', '2/3', '스푼'], [' 후추', '', '약간'], [' 참기름', '1', '스푼'], [' 부추', '100', 'g'], [' 김치', '300', 'g'], [' 고춧가루', '1~2', '스푼']]",6인분이상,고급,2시간이내,0.136466097,,,9.023408202624545,1.2547081466867311,3.4339872044851463,1.1223157312306937,
7019422,물미역 초무침,3335,44,무침,일상,기타,밑반찬,"[['물미역', '400', 'g'], [' 무', '130', 'g'], [' 식초', '2', 't'], [' 설탕', '1', 't'], [' 소금', '1/2', 't'], [' 깨소금', '1', 't']]",4인분,초급,30분이내,0.054872731,1.0,0.9533333333333333,8.112527763478637,0.34382770754082337,3.8066624897703196,1.494991016515867,1.9533333333333331
7019424,감자 스프,3211,11,끓이기,일상,기타,스프,"[['감자 2개', '148', 'g'], [' 양파', '50', 'g'], [' 버터', '10', 'g'], [' 파마산치즈', '0.5', '큰술'], [' 소금', '0.4~0.5', '작은술'], [' 물', '200', 'ml'], [' 우유', '200', 'ml'], [' 후추', '', '톡톡']]",2인분,고급,15분이내,0.052832486,,,8.074649075066652,0.305949019128839,2.4849066497880004,0.1732351765335478,
7019430,표고버섯 조청조림,3094,8,조림,손님접대,버섯류,메인반찬,"[['표고버섯', '10', '개'], [' 들기름', '2', 't'], [' 식용유', '1', 't'], [' 집간장', '2', 't'], [' 조청', '1', '큰술']]",4인분,초급,30분이내,0.050907416,,,8.037543185118697,0.26884312918088327,2.1972245773362196,-0.11444689591823298,
7019433,뚝배기 불고기,2204,6,끓이기,일상,소고기,찌개,"[['소고기 불고기용', '300', 'g'], [' 양파', '1/2', '개'], [' 대파', '1', '대'], [' 팽이버섯', '1', '줌'], [' 당근', '1/4', '개'], [' 맛술', '3', 't'], [' 코인 육수', '1', '개'], [' 물', '3', '컵'], [' 사과', '1/4', '개'], [' 진간장', '6', 't'], [' 흑설탕', '1.5', 't'], [' 다진 마늘', '1', 't'], [' 대파', '1/2', ''], [' 참기름', '1', 't'], [' 후춧가루', '', '약간']]",4인분,중급,30분이내,0.036263718,,,7.6984827878809465,-0.0702172680568669,1.9459101490553132,-0.3657613241991393,
7019434,표고버섯전,1400,9,부침,명절,버섯류,메인반찬,"[['느타리버섯', '1', '팩'], [' 표고버섯', '2', '개'], [' 홍고추', '2', '개'], [' 청양고추', '2', '개'], [' 양파', '1/2', '개'], [' 식용유', '', '넉넉히'], [' 계란', '3', '개'], [' 소금', '', '약간'], [' 후춧가루', '', '약간']]",4인분,중급,60분이내,0.02303503,,,7.244941546337007,-0.5237585096008068,2.302585092994046,-0.009086380260406646,
7019437,곤드레밥,5767,9,볶음,일상,채소류,밥/죽/떡,"[['건 곤드레', '300', 'g'], [' 양파', '1/2', '개'], [' 간장', '1', 't'], [' 올리고당', '2', 't'], [' 고춧가루', '3', 't'], [' 다진마늘', '1', 't'], [' 매실청', '1', 't'], [' 참기름', '2', 't'], [' 깨소금', '', '취향껏']]",5인분,고급,2시간이내,0.094887869,,,8.660080678964786,0.8913806230269721,2.302585092994046,-0.009086380260406646,
7019442,동그랑땡 두부전골,1611,11,끓이기,일상,가공식품류,메인반찬,"[['두부', '1', '모'], [' 대파', '80', 'g'], [' 양파', '1', '개'], [' 다진마늘', '1', 't'], [' 매운고춧가루', '0.5', 't'], [' 설탕', '1', 't'], [' 간장', '2', 't'], [' 굴소스', '1', 't'], [' 참치액', '0.5', 't'], [' 식용유', '1', 't'], [' 다시다', '1', 't'], [' 후추', '', '적당량'], [' 참기름', '2', 't']]",4인분,고급,60분이내,0.026506738,,,7.385230923066573,-0.38346913287124007,2.4849066497880004,0.1732351765335478,
7019443,양미리조림,1985,2,조림,일상,해물류,메인반찬,"[['양미리', '15', '마리'], [' 무', '1/3', '토막'], [' 멸치다시마 육수', '600', 'ml'], [' 대파', '1/3', '대'], [' 양조간장', '2', '스푼'], [' 국간장', '1', '스푼'], [' 설탕', '1', '스푼'], [' 소주', '2', '스푼'], [' 다진 마늘', '1', '스푼']]",3인분,초급,30분이내,0.032660381,,,7.593877844605118,-0.17482221133269515,1.0986122886681098,-1.2130591845863428,
7019445,숭늉,2529,7,굽기,일상,쌀,밥/죽/떡,"[['밥', '1', '공기'], [' 물', '', '']]",1인분,중급,10분이내,0.041611136,,,7.835974581721566,0.06727452578375281,2.0794415416798357,-0.2322299315746168,
7019455,팽이버섯튀김,1446,20,튀김,술안주,버섯류,메인반찬,"[['팽이버섯', '1', '봉지'], [' 식용유', '2', 't'], [' 전분가루', '2', 't'], [' 소금', '', '약간'], [' 후추', '', '약간'], [' 간장', '2', 't'], [' 마요네즈', '1', 't'], [' 와사비', '0.5', 't']]",1인분,고급,10분이내,0.023791895,,,7.277247726631484,-0.49145232930632954,3.044522437723423,0.7328509644689705,
7019457,늙은호박 갈치조림,1760,1,끓이기,일상,해물류,메인반찬,"[['늙은 호박 작은거', '1/4', '개'], [' 갈치', '1', '마리'], [' 청양고추', '2', '개'], [' 대파', '1', '대'], [' 다시마멸치 육수', '4', '컵'], [' 멸치 액젓', '2', '큰술'], [' 청주', '3', '큰술'], [' 고춧가루', '2', '큰술'], [' 다진 마늘', '1', '큰술'], [' 대파흰부분', '', ''], [' 후추', '', '약간'], [' 참기름', '1', '큰술']]",3인분,중급,60분이내,0.028958323,,,7.473637108496206,-0.29506294744160755,0.6931471805599453,-1.6185242926945071,
7019461,설렁탕,1487,11,끓이기,일상,소고기,국/탕,"[['사태', '3', 'kg'], [' 양파', '1', '개'], [' 대파', '3', '개'], [' 소금', '200', 'g'], [' 후추', '100', 'g'], [' 사골액기스', '500', 'g'], [' 소면', '200', 'g']]",6인분이상,고급,90분이내,0.024466492,1.0,0.20999999999999996,7.305188215393037,-0.46351184054477645,2.4849066497880004,0.1732351765335478,1.21
7019465,양배추롤 화이트스튜,1395,3,끓이기,손님접대,돼지고기,퓨전,"[['양배추잎', '6', '장'], [' 밀가루', '1', 't'], [' 버터', '20', 'g'], [' 물', '400', 'ml'], [' 토로케루블럭', '1/2', '개'], [' 돼지고기', '400', 'g'], [' 양파', '1/2', '개'], [' 당근', '30', 'g'], [' 소금', '1/2', 'tsp'], [' 미림', '1', 't'], [' 계란', '1', '개'], [' 빵가루', '3', 't'], [' 후추', '', '소량']]",3인분,중급,30분이내,0.022952762,,,7.241366283322318,-0.5273337726154956,1.3862943611198906,-0.925377112134562,
7019467,닭다리살 지코바 양념치킨,6869,13,볶음,술안주,닭고기,양념/소스/잼,"[['기름', '2', 't'], [' 닭 정육', '700', 'g'], [' 우유', '1', '컵'], [' 대파', '1', '대'], [' 맛소금', '1/2', 'tsp'], [' 우동면', '1', '개'], [' 통깨', '1', 't'], [' 모짜렐라치즈', '1', '컵'], [' 간마늘', '1', 't'], [' 생강청', '1/2', 't'], [' 미림', '2', 't'], [' 물엿', '4', 't'], [' 설탕', '2', 't'], [' 케찹', '2', 't'], [' 굴소스', '1', 't'], [' 고운고춧가루', '2', 't'], [' 치킨스톡', '1/2', '개'], [' 후추', '', '소량']]",3인분,중급,60분이내,0.113019728,,,8.834919385216395,1.0662193292785815,2.6390573296152584,0.32738585636080586,
7019468,플레인 스콘,3587,4,기타,간식,밀가루,디저트,"[['박력분', '140', 'g'], [' 설탕', '30', 'g'], [' 소금', '', '약간'], [' 베이킹파우더', '3', 'g'], [' 버터', '45', 'g'], [' 계란', '30', 'g'], [' 우유', '40', 'g'], [' 계란', '', '적당량']]",3인분,중급,60분이내,0.059019037,,,8.185350223178686,0.41665016724087245,1.6094379124341003,-0.7022335608203523,
7019470,피망 츠쿠네,1799,25,굽기,술안주,육류,메인반찬,"[['피망', '2', '개'], [' 밀떡볶이', '1', 't'], [' 가쓰오부시', '1', '줌'], [' 양파', '1/4', '개'], [' 당근', '20', 'g'], [' 소금', '', '소량'], [' 미림', '1/2', 't'], [' 계란', '1/2', '개'], [' 빵가루', '1.5', 't'], [' 후추', '', '소량'], [' 물', '2', 't'], [' 우스타소스', '1', 't'], [' 케찹', '1', 't'], [' 버터', '10', 'g']]",2인분,중급,30분이내,0.029600013,,,7.495541943884256,-0.2731581120535571,3.258096538021482,0.9464250647670296,
7019474,육포볶음,2693,19,볶음,일상,가공식품류,메인반찬,"[['육포', '80', 'g'], [' 물', '50', 'ml'], [' 다진 마늘', '0.5', '큰술'], [' 설탕', '3', '큰술'], [' 참기름', '3', '큰술'], [' 통깨', '1', '큰술']]",4인분,초급,30분이내,0.044309525,,,7.898782356970309,0.13008230103249563,2.995732273553991,0.6840608002995383,
7019483,두부샐러드,1010,21,기타,다이어트,기타,샐러드,"[['부침두부', '1', '모'], [' 양상추', '50', 'g'], [' 새싹채소', '', '조금'], [' 들기름', '2~3', '스푼'], [' 간장', '2', '스푼'], [' 마늘', '1/2', '스푼'], [' 올리브유', '1', '스푼']]",2인분,중급,15분이내,0.016618129,,,6.918695219020472,-0.8500048369173419,3.091042453358316,0.7793709801038635,
7019484,당근 프라이,2814,5,굽기,술안주,채소류,양식,"[['당근', '300', 'g'], [' 올리브오일', '2', 't'], [' 파프리카 파우더', '1/2', 'tsp'], [' 간마늘', '1/2', 'tsp'], [' 메이플시럽', '1', 't'], [' 파마산치즈', '1', 't'], [' 통후추', '', '소량'], [' 허브솔트', '1/2', 'tsp'], [' 감자전분', '2', 't'], [' 그릭요거트', '1', 't'], [' 레몬즙', '1', 'tsp'], [' 파슬리', '', '소량'], [' 허브솔트', '1/3', 'tsp'], [' 간마늘', '', '소량']]",3인분,중급,30분이내,0.04630041,,,7.942717540573791,0.17401748463597766,1.791759469228055,-0.5199120040263976,
7019485,견과류 멸치볶음,4652,8,볶음,일상,건어물류,메인반찬,"[['해바라기씨', '', ''], [' 호박씨', '40', 'g'], [' 잔멸치', '80', 'g'], [' 참기름', '1', 't'], [' 식용유', '1', 't'], [' 설탕', '1', 't'], [' 미림', '2', 't'], [' 간마늘', '1/2', 't'], [' 통깨', '1', 't']]",3인분,초급,30분이내,0.076542113,,,8.445267451844648,0.6765673959068348,2.1972245773362196,-0.11444689591823298,
7019486,모닝빵 에그샌드위치,1182,31,비빔,간식,달걀/유제품,빵,"[['계란', '14', '개'], [' 모닝빵', '', ''], [' 머스타드', '1', '큰술'], [' 파마산치즈가루', '1~2', '큰술'], [' 소금', '1', '티스푼'], [' 설탕', '3~4', '큰술'], [' 후추가루', '', '아주조금']]",6인분이상,고급,30분이내,0.019448147,,,7.075808863978387,-0.6928911919594265,3.4657359027997265,1.154064429545274,
7019489,멸치 쌈장,1227,8,볶음,일상,건어물류,밑반찬,"[['국물 멸치', '15', 'g'], [' 불린 표고버섯', '40', 'g'], [' 양파', '40', 'g'], [' 청양고추', '2', '개'], [' 대파', '1/4', '대'], [' 고추장', '2', '스푼'], [' 다진 마늘', '1', '스푼'], [' 다진대파', '1', '스푼'], [' 통깨', '1', '작은스푼'], [' 참기름', '1/2', '스푼'], [' 물', '1', '컵']]",4인분,고급,30분이내,0.020188558,,,7.113142108707088,-0.6555579472307258,2.1972245773362196,-0.11444689591823298,
7019495,나박김치,1448,11,절임,일상,채소류,김치/젓갈/장류,"[['알배기배추', '1', '통'], [' 무우', '1/2', '개'], [' 당근', '1', '개'], [' 쪽파', '1', '줌'], [' 홍고추', '7', '개'], [' 생강', '1', '톨'], [' 다진마늘', '1', '수저'], [' 배', '1', '개'], [' 양파', '1/2', '개'], [' 생수', '4', 'l'], [' 다진마늘', '1', '수저']]",6인분이상,중급,60분이내,0.023824802,,,7.278628942320682,-0.4900711136171312,2.4849066497880004,0.1732351765335478,
7019496,유부초밥,1881,45,기타,도시락,쌀,밥/죽/떡,"[['밥', '300', 'g'], [' 사각유부', '12', '개'], [' 양파', '1/3', '개'], [' 크래미', '2', '조각'], [' 참치', '1', '작은캔'], [' 볶음김치', '100', 'g'], [' 계란', '2', '알'], [' 설탕', '', '']]",2인분,초급,30분이내,0.030949208,1.0,0.94,7.540090320145325,-0.22860973579248878,3.828641396489095,1.5169699232346425,1.94
7019497,늙은호박전,1680,3,부침,일상,채소류,메인반찬,"[['다진 늙은호박', '15', '컵'], [' 튀김가루', '2', '컵'], [' 소금', '1', '작은술']]",6인분이상,초급,60분이내,0.027642036,,,7.427144133408616,-0.34155592252919753,1.3862943611198906,-0.925377112134562,
7019502,양배추 퀘사디아,2730,56,굽기,다이어트,채소류,기타,"[['양배추', '', ''], [' 당근', '', ''], [' 계란', '2', '개'], [' 소금', '', ''], [' 후추', '', ''], [' 또띠아', '1', '장'], [' 올리브오일', '', ''], [' 슬라이스 햄', '2', '장'], [' 슬라이스 치즈', '2', '장'], [' 케첩', '', ''], [' 설탕', '', ''], [' 타바스코소스', '', '']]",1인분,고급,15분이내,0.044918308,1.0,0.9199999999999999,7.912423121473705,0.14372306553589187,4.04305126783455,1.7313797945800977,1.92
7019503,간장 계란장,2886,5,절임,일상,달걀/유제품,밑반찬,"[['계란', '8', '개'], [' 다진양파', '2', 't'], [' 다진 홍고추', '1/2', 't'], [' 다진대파', '1', 't'], [' 간장', '85', 'ml'], [' 설탕', '3', 't'], [' 참기름', '1', 't'], [' 통깨', '1', 't']]",3인분,초급,15분이내,0.047485068,,,7.967973179662935,0.19927312372512151,1.791759469228055,-0.5199120040263976,
7019505,스끼야끼,2172,17,끓이기,손님접대,소고기,국/탕,"[['소고기', '300', 'g'], [' 배춧잎', '4~5', '장'], [' 대파 흰 부분', '1', '대'], [' 양파', '1/2', '개'], [' 표고버섯', '4', '개'], [' 두부', '1/2', '모'], [' 실곤약', '100', 'g'], [' 쑥갓', '1', '줌'], [' 계란', '', '취향껏'], [' 맛술', '80', 'ml'], [' 황설탕', '3', 't'], [' 생강술', '3', 't'], [' 다시마', '1', '조각']]",2인분,중급,30분이내,0.035737203,,,7.6838639802564295,-0.08483607568138396,2.8903717578961645,0.578700284641712,
