id,recipe_id,group_id,star_count,author_name,content,sentimental,score,positive_score,negative_score
673,7026776,844,5,준이 빈이 엄마,정신 차리니까 다 먹고 없어서 사진은 못찍었어요. 양념장으로 미리 비벼 놓으니까 국수가 더 진한 국물로 변해서 맛있었어요.,negative,0.5132,0.4868,0.5132
674,7026841,24,5,BongjiNoodle,덕분에 맛있게 먹었습니다 감사합니당,positive,0.9889,0.9889,0.0111
675,7026873,812,5,임종애,기발한 아이디어내요,positive,0.8428,0.8428,0.1572
676,7026912,374,5,단결!!!,맛있는 레시피 감사합니당~~^^,positive,0.991,0.991,0.009
677,7026914,209,5,♡조금씩날마다꾸준히♡,맛있게 잘 먹었습니다.,positive,0.9448,0.9448,0.0552
678,7026923,178,5,solnyang,만들어서 순삭했네요ㅎㅎ 생와사비는 없어서 못넣었지만ㅜㅜ 그래도 맛있게 잘먹었습니다~!,positive,0.9913,0.9913,0.0087
679,7026944,568,5,새로미7,감자반찬 할때마다 부서져서 속상했는데 이 레시피로 하니 정말 하나도 안 부서지네요 준비하는 과정만 시간이 좀 걸리는데 다른일 하면서 충분히 가능해요 별 재료없이 반찬하나 뚝딱해서 너무 기뻐요ㅎㅎ,negative,0.8723,0.1277,0.8723
680,7026983,551,5,불멸,쉐프님은 항상 부지런하세요 오늘도 마늘 조림 맛있게 해먹었어요 제철이어서 그런지 더 쫀득하고 맛있네요 감사합니다^^,positive,0.991,0.991,0.009
681,7027008,760,5,윤슬18,마침 냉장고에 재료가 다 있어서 불 앞에 있기도 버거운 날에 맛나게 잘 먹었습니다,positive,0.9914,0.9914,0.0086
682,7027008,342,5,나란련좋은련,너무맛있어요 !!! 식초가없어서 못넣고 매실청대신 갈아만든배를 넣엇지만 너무맛있는 저녁이엇어요,positive,0.992,0.992,0.008
683,7027008,709,5,오수현,양념을 좀 많이 넣어서 그렇지 맛있어요!,positive,0.9897,0.9897,0.0103
684,7027008,383,3,뎌니,제 입에는 짰어요ㅠㅠ한번 먹어본것만으로 만족합니다,positive,0.9212,0.9212,0.0788
685,7027044,704,5,오누렁,이 소스 정말 맛있어요! 야채는 있는데 드레싱소스가 없어 고민하다 요 레시피보고 바로 따라해봤는데요 까다로운 남편한테도 완전 취향저격입니다^^ 올리브오일이랑 후추조합도 한번 먹어봐야겠어요 감사해요~~~♡♡,positive,0.9923,0.9923,0.0077
686,7027044,9,5,1201호새댁,소스 너무 맛있어요! 마트에서 샐러드 소스 살 필요가 없네요ㅋㅋ 레시피 감사합니다!!^_^,positive,0.9923,0.9923,0.0077
687,7027044,707,5,오드리915,급하게 만든건데 맛있어요,positive,0.9894,0.9894,0.0106
688,7027044,388,5,동그래,진짜 간단하고 맛있어요,positive,0.9875,0.9875,0.0125
689,7027077,960,5,혜성맘 까꿍,맛있게 먹었어요,positive,0.9467,0.9467,0.0533
690,7027080,631,5,신현덕,레시피대로 만들었더니 만족스럽게 그리고 맛있게 잘 만들어졌네요 감사합니다~~,positive,0.9923,0.9923,0.0077
691,7027134,842,5,주얼리,"양념레시피대로 무쳤는데,,,너무 맛있네요ㅎ수육이랑 먹었는데,,,너무 잘먹었습니다^^",positive,0.9919,0.9919,0.0081
692,7027153,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
693,7027157,390,5,두릎두릎,잡내나 느끼함 없이 맛있네요 첫 수육 이었는데 덕분에 대성공 이었습니다,positive,0.9922,0.9922,0.0078
694,7027157,970,5,화이팅맘47,첫 수육인데 냄새안나고 부드럽고 아들이 맛있다고 잘 먹네요,positive,0.9921,0.9921,0.0079
695,7027181,145,5,keri,맛있어용~~~,positive,0.961,0.961,0.039
696,7027293,877,5,초미니,들깨 씻는 법도 배우고 통들깨 처음으로 볶았어요. 쿠키에 넣을 재료인데 잘 사용할게요~,positive,0.992,0.992,0.008
697,7027361,443,5,마리앤,"맛있네요.ㅎ 계란노른자, 대파, 김자반 까지 넣으니까 더 맛있어요.",positive,0.9919,0.9919,0.0081
698,7027443,338,5,나나,레시피대로 하긴했으나 오리훈제 기름은 최대한 없애고 해도 맛잇네여!! 레시피덕분에 맛나게햇네용ㅎ.ㅎ감사합니다!,positive,0.9922,0.9922,0.0078
699,7027505,341,5,나도,오이 얇게 자르고 소금간 후 물기 꼭 짜서 참기름 살짝 오도독오도독,negative,0.7288,0.2712,0.7288
700,7027511,930,5,프로하로맘,먹을수록 끌리는 맛이네요.. 살빼야되는데 빵을 두개나 먹어버렸어요ㅠㅠㅠ,negative,0.9606,0.0394,0.9606
701,7027511,935,5,하늘의그리움,일전에 건조딜로 만들었을때는 그저 그랬는데 오늘 싱싱한 딜과 레몬을 짜서 만들었더니 너무 맛있네요~ 감사합니다~~^^,positive,0.9922,0.9922,0.0078
702,7027511,937,5,하니뽀,먹을 수록 끌리는 맛! 베이글과 찰떡궁합입다. 오이 식감이 좋아요,positive,0.9921,0.9921,0.0079
703,7027511,178,5,solnyang,베이글이나 빵에 발라먹기 너무 좋습니다 잘 만들어 먹었습니다 :),positive,0.9922,0.9922,0.0078
704,7027511,617,5,스파니엘,"단백한 맛~ 빵, 야채 ㅈ 다 잘어울리는 맛이에요~",positive,0.9917,0.9917,0.0083
705,7027511,917,5,파워걸걸,딜없이 맹글어 봤네요 맛이 엄청나군요^^,positive,0.9451,0.9451,0.0549
706,7027518,848,5,지수 맘,두부찌개 맛있게 잘먹었습니다. 새우젖으로 한건 첨인데 제입맛에 딱이에요~~~!,positive,0.9921,0.9921,0.0079
707,7027518,195,5,youngbin park,엄차으싱겁고맛이없네요 따로 간을해야할듯요,negative,0.997,0.003,0.997
708,7027519,569,5,새벽녘,안먹던 아이가 맛있다고 더달라고 하네요 감사합니다~~~,positive,0.9905,0.9905,0.0095
709,7027519,145,5,keri,양념이 짱이에요~~,positive,0.9909,0.9909,0.0091
710,7027523,434,5,류호문,맛있게 잘먹었습니다 감사합니다,positive,0.9538,0.9538,0.0462
711,7027533,208,5,♡정미희♡,햄 대신 어묵이 집에 있어서 했어요 아이가 맛있다고 해서 기분 좋았네요^^ 다음에 또 해보려구요 감사합니다,positive,0.9923,0.9923,0.0077
712,7027560,380,5,당근잉,여기서 몇가지 골라서 해봤는데 여기 레시피가 최고네요 !! 콩나물을 처음부터 안넣고 중간에 넣는게 아삭함을 살릴 수 있어서 좋네요 ♡,positive,0.9921,0.9921,0.0079
713,7027560,268,5,글인,덕분에 맛있는 음식 만들어 먹었어요..간단하게 만들면서 맛은 최고,positive,0.9915,0.9915,0.0085
714,7027624,630,5,신종주,맑은 미역국을 좋아하는데 여름에 냉미역국으로 드시면 정말 좋습니다. 식초 조금 넣고 오이 채썰어 넣고...,positive,0.9809,0.9809,0.0191
715,7027676,163,5,mydreamed,"저는 쇠고기다시다를 큰수저한스푼더 넣었더니 더맛있었어요. 약간 밍밍 하였는데, 올해심은 청량고추 모종이 고추가 어찌나 맵던지~그래서 해보게되었는데 맛나게 잘먹을께요 ^o^",positive,0.9914,0.9914,0.0086
716,7027676,736,5,요린이주방장,조리후 너무 매워서 먹을수 있을까~?? 했는데 칼칼하고 고기랑 같이 먹어도 좋을것같아요~ 너무 맛나네요♡♡,positive,0.9923,0.9923,0.0077
717,7027794,674,5,어린환자,담백하면서도 밥이 술술 잘 넘어가네요! 간단하고 맛있습니다,positive,0.9924,0.9924,0.0076
718,7027794,366,5,닉네임이중복되었읍니다,쉽고 불 안쓰고 맛잇어요 두번 해먹엇어요,positive,0.9919,0.9919,0.0081
719,7027913,413,5,뚱♩♪♬,저는 소고기. 파.무.숙주만 넣고 했어요( 액젓만빼고)양념가르쳐주셨는데 저희집은 액젓들어간 국은 잘안먹어서ㅎㅎ 암튼 오즈님 감사합니다,positive,0.5698,0.5698,0.4302
720,7027916,749,5,위사,살짝 매콤하면서 달콤해서 맛있게 먹었어요~^^,positive,0.9921,0.9921,0.0079
721,7027953,841,5,주아,간단하고 조리하기 쉬워요 :) 엄청 맛있습니당 ㅎㅎ,positive,0.9921,0.9921,0.0079
722,7027984,725,5,요리도 잘 하고 싶어요,먹기 편하게 썰어서 버무려 봤어요 샐러리 향도 덜하고 맛있네요 맛있는 레시피 감사합니다,positive,0.9912,0.9912,0.0088
723,7027984,196,5,yunatomy,레몬없어서 쌈장.마요네즈만 넣어도 맛있네요,positive,0.9912,0.9912,0.0088
724,7028099,693,5,연희♡♡,너무 맛있게 잘 담았어요~~~ 가족들이 너무 맛있데요 감사합니다^^,positive,0.9915,0.9915,0.0085
725,7028151,504,5,바보귤,엄마가 맛있다고 또 해달래요 ㅋㅋㅋㅋ 아빠입맛에도 딱이라고 좋아하셨어요,positive,0.9922,0.9922,0.0078
726,7028155,791,5,이은영안또니아,자녀가 너무 맛있게 먹네요 먹었던 떡볶이중에 최고로 맛있어요 감사합니다 최고십니다!,positive,0.9922,0.9922,0.0078
727,7028185,70,5,Minmin7,맛있게 잘 만들어 먹어요. 전 식초양을 20 미리 줄였어요.,positive,0.9908,0.9908,0.0092
728,7028339,463,5,모모2,"얼마전 사놓은 앞살이 있고 단짠이 땡겨 먼저 퇴근해 시도 해밧는데,간단한 레시피에 아내와 감탄하면서 한끼 잘 먹었습니다~ 좋은 레시피 알려 주셔서 감사합니다~",positive,0.9923,0.9923,0.0077
729,7028339,152,5,lalala,이거 정말 맛있어요 !! 목살 갈비 다른 레시피 따라했다가 몇번 망했는데 이건 정말 맜있네요,positive,0.9921,0.9921,0.0079
730,7028339,886,5,최은형,덕분에 아주 맛있게 ~성공했어요~ 감사합니다~~^-^,positive,0.9906,0.9906,0.0094
731,7028339,900,5,콩언니,달달하니 맛있어요~~ 감사합니다^^,positive,0.9913,0.9913,0.0087
732,7028339,250,5,공산당,맛있네요 감사합니다,positive,0.6721,0.6721,0.3279
733,7028383,41,5,Guard,복날 맛있게 너무 잘 보냈어요 레시피 감사합니다,positive,0.9912,0.9912,0.0088
734,7028397,145,5,keri,누구나 좋아할 맛이네요!!,positive,0.9906,0.9906,0.0094
735,7028466,753,5,유니홍홍,"마요네즈가 똑 떨어져서 만들어하느라 시간이 좀 걸린거..안 그랬다면 정말 후다닥! 만들어 도시락 싸 보낼 수 있어요. 맛도 좋고, 싸기도 좋고.. 또 맛있는거 올려주세용~~~^^",positive,0.9924,0.9924,0.0076
736,7028466,325,5,꽁아짱,오~ 맛있어요~♡ 크래미넣으니 더맛나요~ 감사합니다 ♡.♡,positive,0.9918,0.9918,0.0082
737,7028466,256,5,구리구리당당,맛있어요,positive,0.8078,0.8078,0.1922
738,7028479,1,5,%★￦,잔멸치로했는데 맛있어요! ㅎㅎ 기름 없이 멸치볶을때 덜 볶아졌나봐요. 다음에 더 볶아서 바삭하기만 하면 완벽할 거 같아요.,positive,0.9921,0.9921,0.0079
739,7028479,535,5,별과나,맛있어요 견과류가 호두밖에 없어서 좀 아쉽지만 ^^ 질 먹겠습니다,positive,0.9909,0.9909,0.0091
740,7028479,580,5,서현아,"중 멸치는 처음이였는데, 자심이 조금 생기네요.",negative,0.7446,0.2554,0.7446
741,7028479,26,5,Bruce - LEE,그냥 감탄!^^ 나도 할수있구나! 멸치볶음 정복,positive,0.9862,0.9862,0.0138
742,7028479,371,5,다정이,너무 맛있어요 감사합니다 ~~^^,positive,0.9877,0.9877,0.0123
743,7028552,204,5,♡♡,레시피가 너무 간단해서 따라해봤는데 너무 맛있고 무가 들어가서 시원해요~~ 울아들이 맛있다고 하네요 간단한 레시피 올려주셔서 감사해요♡♡,positive,0.9923,0.9923,0.0077
744,7028552,483,5,미소,간단하면서 맛있네요 감사합니다,positive,0.9858,0.9858,0.0142
745,7028555,837,5,주말꿀템,맛있어요 파스타 처음해보는데 맛있데요,positive,0.9909,0.9909,0.0091
746,7028555,218,5,ㅇㅇㅈ,간단하게 할 수 있는데 넘 맛나용,positive,0.9901,0.9901,0.0099
747,7028564,919,5,팬더11,진짜 맛있게 잘됬어요! 좋은 레시피 감사합니다!,positive,0.9923,0.9923,0.0077
748,7028648,354,5,내 사랑 찌후,간단하게 맛있게 만들었네요. 백주부님 레시피보다 저는 이게 더 맛있어요.,positive,0.9917,0.9917,0.0083
749,7028655,274,5,김경민,맛있게 잘 먹었습니다~~,positive,0.9699,0.9699,0.0301
750,7028655,145,5,keri,너무 맛있어용!,positive,0.9903,0.9903,0.0097
751,7028725,204,5,♡♡,제가 비빔국수를 잘 못했었는데 레시피대로 하니깐 새콤달콤 맛있네요 다음에도 좋은 레시피 부탁할게요~~^^♡♡,positive,0.9922,0.9922,0.0078
752,7028822,722,5,요똥손,맛있어요~ 저는 단맛을 넣고 싶어서 요리당 조금 넣었어요!,positive,0.9918,0.9918,0.0082
753,7028822,282,4,김보미,봄참외가 맛있네요. 저는 참외만 먹는 게 좀 더 좋아요ㅎㅎ,positive,0.9889,0.9889,0.0111
754,7028955,672,5,양초딩,미니 단호박으로 하니 양도 많지않고 딱 조아요^^ 전 마지막에 조금 묽은 느낌이라 체다치즈 하나 더 넣었어요~ 아이주려고 했는데 잘 먹네요~ 감사해요^^,positive,0.9924,0.9924,0.0076
755,7028955,800,5,이혜림/감귤/연화,이 레시피 참조해서 맛있게 잘 만들었습니다,positive,0.9919,0.9919,0.0081
756,7028987,890,5,쵸르,최고의 다대기 이십니다. 정말 딱 적당 그자체 근데 준비물에는 식초가 빠져있어요. 과정에는 들어가있어요 암튼 맛있게 잘먹었어요. 팁: 만들어놓고 냉장고에서 30분정도 숙성하면 더 맛있음,positive,0.9671,0.9671,0.0329
757,7028987,882,5,최 인찬,좋아요.,positive,0.6041,0.6041,0.3959
758,7029033,464,5,모야내꼬,감자삶기 은근 어려운데 너무 쉽게 성공했어요 감사합니다!!,positive,0.9921,0.9921,0.0079
759,7029068,509,5,박미숙,이 레시피가 젤 맘에들어요~~ 쌀조청을 어찌쓸까 고민했는데말입니다^^,positive,0.9921,0.9921,0.0079
760,7029076,13,5,2607bird,마침 오이 두개가 있길래 해봤는데 너무 맛나요 제 입맛에 딱이예요! 역시 믿고 만드는 옥이님 레시피네요~~~^^,positive,0.9923,0.9923,0.0077
761,7029076,427,5,로베르또빠륵,맛있게 잘먹었습니다,positive,0.9354,0.9354,0.0646
762,7029101,438,5,리언이,너무 만족하게 잘 되었슴다 진짜 초간단 재료.,positive,0.9915,0.9915,0.0085
763,7029104,629,5,신종국,짜지않고 맛있내요~^^ 아이들이 좋아할것 같아요,positive,0.9922,0.9922,0.0078
764,7029104,558,5,비둘기7704,덕분에 잘해 먹었습니다. 감사합니다.,positive,0.9861,0.9861,0.0139
765,7029131,382,5,더워도 푸르름 속에 있으니 좋구나~,앞다리 살을 좋은 가격에 팔기에 사다가 레시피 참조하여 저녁 반찬으로 맛있게 먹었어요,positive,0.9908,0.9908,0.0092
766,7029131,846,5,지뇽2,300그램 기준으로 줄여서 계량하여 만들었어요. 생강청이 없어서 생강가루를 넣었고 미원 조금 추가. 조리 끝난 후 참기름 추가로 두르면 맛이 확 살아요. 오랜만에 정말 맛있게 돼서 남편이 극찬을 하며 먹었습니다. 정말 맛있었어요!,positive,0.9923,0.9923,0.0077
767,7029131,618,5,슬기,제육을 항상 실패했는데 처음으로 성공했어요 레시피 감사합니다 요걸로 정착할게요^^,positive,0.9921,0.9921,0.0079
768,7029131,962,5,호호지니,저는 앞다리살 말고 목살로 했늠데 양념이 달지 않고 맛있어요 ~~,positive,0.9919,0.9919,0.0081
769,7029150,700,5,예진,"와.. 너무 맛있었어요. 다른 레시피보다 간단해서 따라해봤는데 감자,두부 먼저 굽고 식히고 하는게 킥이였네요.",positive,0.9914,0.9914,0.0086
770,7029150,102,5,ampgirl98,간단한 레시피로 맛있게 만들어 손님들과 먹었어요~ 감사합니다,positive,0.9922,0.9922,0.0078
771,7029150,135,5,iameh,매콤하고 단백하니 맛있어요~ 밥 한그릇 뚝딱 했네요 ^^,positive,0.9923,0.9923,0.0077
772,7029175,506,5,박 용매,넘 쫄깃하게 되었고 물없이 어묵조림 정말 맛있어요,positive,0.9922,0.9922,0.0078
773,7029175,786,5,이시연(정흠승흠),정말 맛있었어요! 제가 원하던 맛입니다,positive,0.9919,0.9919,0.0081
774,7029194,69,5,Minh Thư,"이 요리는 쉽게 만들 수 있고, 저는 모유 수유 중이라 매운 음식은 만들 수 없어요. 이 요리는 냉장고에 있는 재료만 있으면 아주 적합해요. 고맙습니다♡",positive,0.9842,0.9842,0.0158
775,7029194,121,5,gettoogo,진짜 너무 맛있어요 ㅜㅜ 두 명이 먹고 미리 반 덜어서 냉장고 넣다가 다음날 먹으면 짱이에요~,positive,0.9923,0.9923,0.0077
776,7029194,243,5,경미,집에 마침 감자가있어서 해봐여 !ㅎㅎ 저녁밥 걱정없네용 ㅎㅎ,positive,0.9919,0.9919,0.0081
777,7029194,672,5,양초딩,아이들 주려고 했는데~ 너무 간단하고 맛있네요~ 감사해요^^,positive,0.9923,0.9923,0.0077
778,7029194,641,5,아기우주,맛있게 잘 먹었습니다^^ 금방 간단히 만들었어요!,positive,0.9918,0.9918,0.0082
779,7029194,788,5,이영희,맛있게 잘 먹었습니다 ~~!!!,positive,0.9879,0.9879,0.0121
780,7029194,393,5,둘래,간단하면서도 맛있네요 ~,positive,0.9912,0.9912,0.0088
781,7029194,601,5,솔이,레시피대로 해봤어요 ^^,positive,0.9885,0.9885,0.0115
782,7029194,539,5,보라망고,맛있네요!!,positive,0.9815,0.9815,0.0185
783,7029194,782,5,이선,맜있어요,positive,0.5051,0.5051,0.4949
784,7029194,6,5,..,맛있어요,positive,0.8078,0.8078,0.1922
785,7029194,423,5,레시피없이뚝딱,굿,positive,0.9546,0.9546,0.0454
786,7029234,831,5,제제의 나무,아들이 너무 좋아하네요~~^^따라하기도 쉽고 맛도 좋고!! 좋은 레시피 감사합니다~~,positive,0.9924,0.9924,0.0076
787,7029234,345,5,나모냥,와이프점심으로 만들어줬어요!맛있답니다!,positive,0.9923,0.9923,0.0077
788,7029292,335,5,꿈하늘,두번째 해서 먹었어요. 처음에 해먹고 두번째는 레시피가 뭐였는지 못찾아서 다른 걸 보고 해먹고 이번엔 다시 찾아서 맛있게 먹었네요. 올리고당은 넣지 않았고 설탕은 아주 쪼금 뿌렸어요. 단 걸 좋아하지 않아서요. 왜인지는 모르겠지만 이 레시피로 하면 시래기가 부드러워져서 식구들이 고기만큼 시래기도 잘먹네요.,positive,0.9833,0.9833,0.0167
789,7029307,90,5,XOXO,간단하게 정말 건강하고 맛있는 간식 만들었네요! 레시피대로 만들면 저한테는 조금 짜서 소금을 덜 넣어서 만들거에요~,positive,0.9921,0.9921,0.0079
790,7029307,942,5,하잇이,감사해요 저도 아이들도 맛있게 먹었습니다. ^^ 하기도 간편하고 좋네요! 더 달라고 해서 한 번 더 해줘야겠어요ㅎㅎ,positive,0.9924,0.9924,0.0076
791,7029307,678,5,엄또청,처음 만들어보는데 맛있네요^^ 감사합니다,positive,0.9923,0.9923,0.0077
792,7029308,145,5,keri,간도 딱맞고 너무 맛있어서 감탄하면서 먹었어요!,positive,0.9923,0.9923,0.0077
793,7029379,557,5,블루s,오늘 오랫만에 만들었어요,positive,0.9717,0.9717,0.0283
794,7029392,566,5,삼다수,항상 잘 먹고있어요~!,positive,0.9904,0.9904,0.0096
795,7029407,914,5,토리맘,매콤하고 맛있어요! 전 단맛을 안좋아해서 설탕은 조금 줄였어요^^,positive,0.9917,0.9917,0.0083
796,7029407,40,5,Goldfish,맛있게 잘 먹었어요. 좋은 레시피 감사합니다~,positive,0.9916,0.9916,0.0084
797,7029407,451,5,맑은동그라미,맛있게 무쳐졌네요. 밥 한공기 뚝딱입니다~~~,positive,0.992,0.992,0.008
798,7029407,398,5,디디,맘대로 만들었는데도 맛있었어요,positive,0.9915,0.9915,0.0085
799,7029407,565,5,살찐기니,너무 좋은 레시피 감사합니다.,positive,0.9851,0.9851,0.0149
800,7029407,228,5,갈비5,너무 맛있어요~!!!!!,positive,0.9872,0.9872,0.0128
801,7029415,95,5,[진형'ㅡ'],고기 밑간할 때 진간장으로 해서 간이 조금 세지긴 했지만 감자도 포슬하고 국물도 감칠맛 있어서 맛있게 먹었어요! 감사합니다:),positive,0.9922,0.9922,0.0078
802,7029415,883,5,최강집순이,진짜 별 것 안들어갔는데도 맛있네요~~!!남편이 넘 맛있다고 좋아해요!!!!멸치액젓대신 참치액젓 넣었는데 그래두 정말 맛나요ㅎㅎ,positive,0.9921,0.9921,0.0079
803,7029415,435,5,리다,간단하고 맛있게 성공했어용,positive,0.9879,0.9879,0.0121
804,7029415,197,5,yuree,간단하면서도 맛있네요,positive,0.9895,0.9895,0.0105
805,7029455,328,5,꽃지안♡꽃지유맘,너무 맛나게 잘해먹었어요 아이들도먹을거라 고추장은 안넣었는데도 맛나요~ 자주해먹을것같아요^^,positive,0.9922,0.9922,0.0078
806,7029455,132,5,hwa0204,맛있어요..생각보다 후추를 좀 많이 넣어서인지 매운거 잘먹는편은 아닌 저는 딱 좋았고 땡초까지는 안넣어도 충분했어요. 양념은 갈치조림과도 어울릴거 같아요.,positive,0.992,0.992,0.008
807,7029486,212,5,♥성이♥,쇼츠에서 냉수육하는거 보고 하고싶었는데 만개의레시피에는 다 있네요~ 전 앞다리살로 해서 알려준 양념장과 찍어먹고~ 기름장에도 찍어 먹었는데 둘 다 맛있네요~~,positive,0.9919,0.9919,0.0081
808,7029486,188,5,two안이엄마,간단한 방법으로 맛있게 잘 먹었습니다 ^^ 저희남편이 제가 한 요리 중에 제일 맛있다고 할 정도로 맛있었어요. 양념장도 완전 맛있었어요!,positive,0.9924,0.9924,0.0076
809,7029534,929,5,프로지망생,가지전은 처음 해보는데요 맛있고.식구들도 잘먹어요 감사합니다^^,positive,0.9924,0.9924,0.0076
810,7029534,369,5,다영마미♡,맛은 있지만 아이랑 같이 먹기엔 조금 짜운 느낌이 있어요..,negative,0.783,0.217,0.783
811,7029620,326,5,꽃길,좋네예 맛있어요ㅡ,positive,0.9137,0.9137,0.0863
812,7029684,273,5,김검사,맛있어요 치즈가 신의한수였어요,positive,0.9908,0.9908,0.0092
813,7029804,740,5,우수한 전사,맛있어요 찜기로 쪄서 먹는게 좋을듯,positive,0.9884,0.9884,0.0116
814,7029844,145,5,keri,단짠단짠 최고에요!,positive,0.9919,0.9919,0.0081
815,7029966,672,5,양초딩,아이반찬으로 슴슴하게 했어요~ 맛소금이 있는지 알았는데 없어서 그냥 소금으로 간했어요~ 잘 먹을께요^^,positive,0.9882,0.9882,0.0118
816,7029966,969,5,화ᆞ정네맘,덕분에 새로운 호박반찬 득템했어요~남편이 맛있데요~ 사진을 미쳐 못 찍었네요~,positive,0.9914,0.9914,0.0086
817,7029966,377,5,단우파파,4살 아이 아빠입니다! 덕분에 쉽게 만들어서 아이랑 맛있게 잘먹었습니다.,positive,0.9923,0.9923,0.0077
818,7030089,515,5,박운공,정말 맛있었어요!! 근데 올리고당을 2스푼으로 하면 더 좋을것 같아요,positive,0.9895,0.9895,0.0105
819,7030095,190,5,wendy04,정말 간단하고 맛나네요 잘 먹었습니다^^,positive,0.9918,0.9918,0.0082
820,7030095,672,4,양초딩,조리 방법이 간단해요~ 빠르게 완성했어요^^,positive,0.992,0.992,0.008
821,7030130,798,5,이해경,맛있었어요!감사합니다!^^,positive,0.9879,0.9879,0.0121
822,7030132,613,5,슈슈,처음해보는 요리인데 너무맛있게 잘됐어요 !!ㅜ 누가 만들어준거같아용 ㅋㅋ 완벽한레시피네여,positive,0.9922,0.9922,0.0078
823,7030132,911,5,태성일(호대10번 현진애비),시구들이 맛있다고 난리네요~~감사합니다,positive,0.991,0.991,0.009
824,7030132,500,5,바라바라바밤바,진짜 맛있어요~~ 2번째 해먹어요,positive,0.9918,0.9918,0.0082
825,7030132,845,5,중딩둘!초딩하나!,아이들이 맛있게 먹었어요!,positive,0.9911,0.9911,0.0089
826,7030132,663,5,암키,덕분에 저녁잘먹었어요~,positive,0.9902,0.9902,0.0098
827,7030132,347,5,나원형,굳이다,positive,0.6988,0.6988,0.3012
828,7030132,590,5,세브너,맛도리,positive,0.9036,0.9036,0.0964
829,7030323,382,5,더워도 푸르름 속에 있으니 좋구나~,은근 맛이 살지않아 몇번 끓여도 실패하는 고추장 찌개였는데 레시피따라 끓여보니 맛있네요 호박대신 두부넣고 바글바글 끓여 저녁반찬으로 맛있게 먹었어요,positive,0.9918,0.9918,0.0082
830,7030323,905,5,클로우버,맛있네요 입맛이 없어서 끓여 본건데 더워도 맛있어서 잘먹었어요~,positive,0.9919,0.9919,0.0081
831,7030323,157,5,mambosun,두번째 만들어 먹어요 레시피가 잘 맞아 너무 맛있어요!,positive,0.9924,0.9924,0.0076
832,7030415,145,5,keri,소세지랑 떡까지 넣으니 정말 맛나용,positive,0.9921,0.9921,0.0079
833,7030489,370,5,다있대,고소한게 넘 맛있었어요 감사합니다~~,positive,0.9906,0.9906,0.0094
834,7030537,261,5,권나은,저는 올리고당을 좀 덜넣었어요 맛있어요,positive,0.99,0.99,0.01
835,7030553,980,5,희우주,맛있게 잘 됐어요~,positive,0.9789,0.9789,0.0211
836,7030605,59,5,KOMAGAMI,정말 간단하게 잘 만들어 먹었습니다 ㅎㅎ 저는 양념에 고춧가루를 추가했는데 칼칼하니 더 좋네요!!,positive,0.9921,0.9921,0.0079
837,7030618,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
838,7030707,226,5,가은,자취생입니당 간편하고 여름에 시원한 오이향을 즐기기 좋은 한 끼였어요❤️ 맛나용,positive,0.9924,0.9924,0.0076
839,7030707,420,5,레라,너무 맛있어요,positive,0.9662,0.9662,0.0338
840,7030757,466,5,몽시르으,저는 닭가슴살을 볶아 먹었어요! 넘 맛나여 스리라차소스!,positive,0.9923,0.9923,0.0077
841,7030853,451,4,맑은동그라미,쏘쏘 하네요.,negative,0.9806,0.0194,0.9806
842,7030859,154,5,lindsay,간단히 해먹을거 찾다가 만들어봤어요. 남편이 너무 맛있다고 다음에 또 해달라하네요,positive,0.9924,0.9924,0.0076
843,7030859,668,5,얄로루,와..진짜 맛있게 잘 먹었어요!!!,positive,0.9916,0.9916,0.0084
844,7030903,81,5,Seong-Ick Moon,"사실은 냉짬뽕이란 것을 먹어 본 적은 없지만 알려주신 조리법을 따라 잘 만들어 먹었습니다. 저는 꿩육수에 치킨스톡을 조금 넣었습니다. 애들이 처음에는 야채 썰어 놓은걸 보고 월남쌈하냐고 했는데, 저도 이걸 볶아야되지 않나 계속 레시피를 읽어 봤죠. 다음에는 해물육수 직접 뽑아서 해 보겠습니다.",positive,0.9902,0.9902,0.0098
845,7030960,862,5,쪽빛가을하늘,맛있게 잘 만들어 먹었어요 ~~,positive,0.9846,0.9846,0.0154
846,7031022,26,5,Bruce - LEE,따라해 봤는데!^^성공이야요!^^,positive,0.9912,0.9912,0.0088
847,7031022,425,5,령아야~,간도 잘맞고 맛있어용~~,positive,0.9923,0.9923,0.0077
848,7031104,893,5,칼미아,여름무우 맛없는데 ᆢ 오늘은 기가막히게 맛이납니다 바로 먹어도 될듯요ㅎ,negative,0.9894,0.0106,0.9894
849,7031128,594,5,셩태우맘,맛있어요~~ 잡채만 해서 먹었을때도 맛있긴하지만 씹히는식감이 덜해 심심하다면 콩나물도 같이넣으니 아삭아삭 식감이 제가 좋아하는 식감이에요~~♡ 자주해먹을것같아요~~,positive,0.9922,0.9922,0.0078
850,7031141,351,5,남기성,"와우,,,덕분에 맛난 간식 준비했네요~!",positive,0.992,0.992,0.008
851,7031141,103,5,apple,오늘맛있는한끼해먹었어요,positive,0.9849,0.9849,0.0151
852,7031175,670,5,얌전이3,후딱 만들어서 맛있게 잘 먹었습니다~♡,positive,0.9918,0.9918,0.0082
853,7031175,381,5,더두리,간단한데 정말 맛있어요!,positive,0.9916,0.9916,0.0084
