RCP_SNO,CKG_NM,ingredients_raw,aliases_matched,ingredients_normalized,others_count,others_items
7037096,두부찌개,"[[""두부"", ""1"", ""모""], [""대파"", ""1/2"", ""개""], [""청양고추"", ""1"", ""개""], [""물"", ""1.5"", ""컵""], [""고춧가루"", ""1"", ""t""], [""다진마늘"", ""1"", ""t""], [""고추장"", ""1"", ""t""], [""설탕"", ""0.5"", ""t""], [""참치액"", ""1"", ""t""], [""들기름"", ""1"", ""t""], [""후추"", """", ""약간""]]","[{""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0527"", ""name"": ""청양고추""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0151"", ""name"": ""고추장""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0038"", ""name"": ""참치액""}, {""alias_id"": ""alias_0132"", ""name"": ""들기름""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}]","[[""두부"", ""1"", ""모""], [""대파"", ""1/2"", ""개""], [""청양고추"", ""1"", ""개""], [""물"", ""1.5"", ""컵""], [""고춧가루"", ""1"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""고추장"", ""1"", ""큰술""], [""설탕"", ""0.5"", ""큰술""], [""참치액"", ""1"", ""큰술""], [""들기름"", ""1"", ""큰술""], [""후추"", """", ""약간""]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": ""1.5"", ""unit"": ""컵""}]"
7037141,땅콩헤이즐넛라떼,"[[""꿀"", """", ""적당량""], [""땅콩분태"", """", ""적당량""], [""땅콩버터"", ""10"", ""g""], [""헤이즐넛시럽"", ""10"", ""g""], [""우유"", ""110"", ""ml""], [""에스프레소"", ""2"", ""샷""]]","[{""alias_id"": ""alias_0156"", ""name"": ""꿀""}, {""alias_id"": ""alias_0463"", ""name"": ""땅콩분태""}, {""alias_id"": ""alias_0283"", ""name"": ""땅콩버터""}, {""alias_id"": ""alias_0894"", ""name"": ""우유""}, {""alias_id"": ""alias_1129"", ""name"": ""헤이즐넛시럽""}, {""alias_id"": ""alias_1365"", ""name"": ""에스프레소""}]","[[""꿀"", """", ""적당량""], [""땅콩분태"", """", ""적당량""], [""땅콩버터"", ""10"", ""g""], [""헤이즐넛시럽"", ""10"", ""g""], [""우유"", ""110"", ""ml""], [""에스프레소"", ""2"", ""샷""]]",0,[]
7037175,양념돼지갈비,"[[""돼지고기목살"", ""600"", ""g""], [""식용유"", ""3"", ""바퀴""], [""진간장"", ""5"", ""t""], [""참치액"", ""5"", ""t""], [""설탕"", ""5"", ""t""], [""참기름"", ""3"", ""t""], [""다진마늘"", ""2"", ""t""], [""식초"", ""1"", ""t""], [""갈아만든배"", ""1"", ""캔""], [""후추"", ""20"", ""바퀴""], [""통깨"", ""1"", ""t""]]","[{""alias_id"": ""alias_0840"", ""name"": ""목살""}, {""alias_id"": ""alias_0133"", ""name"": ""식용유""}, {""alias_id"": ""alias_0185"", ""name"": ""진간장""}, {""alias_id"": ""alias_0038"", ""name"": ""참치액""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0458"", ""name"": ""통깨""}, {""alias_id"": ""alias_1353"", ""name"": ""배음료""}]","[[""목살"", ""600"", ""g""], [""식용유"", ""3"", ""바퀴""], [""간장"", ""5"", ""큰술""], [""참치액"", ""5"", ""큰술""], [""설탕"", ""5"", ""큰술""], [""참기름"", ""3"", ""큰술""], [""마늘"", ""2"", ""큰술""], [""식초"", ""1"", ""큰술""], [""배음료"", ""1"", ""캔""], [""후추"", ""20"", ""바퀴""], [""통깨"", ""1"", ""큰술""]]",0,[]
7037261,얼갈이배추김치,"[[""얼갈이 손질 후"", ""800"", ""g""], [""고춧가루"", ""4"", ""스푼""], [""밀가루 풀"", ""2"", ""스푼""], [""굵은소금"", ""4"", ""스푼""], [""배"", ""100"", ""g""], [""통마늘"", ""15"", ""개""], [""멸치액젓"", ""3"", ""스푼""], [""매실청"", ""2"", ""스푼""], [""생강 간 것"", ""1"", ""스푼""]]","[{""alias_id"": ""alias_0565"", ""name"": ""얼갈이배추""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0201"", ""name"": ""굵은소금""}, {""alias_id"": ""alias_0239"", ""name"": ""배""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0015"", ""name"": ""매실청""}, {""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_1077"", ""name"": ""밀가루풀""}]","[[""얼갈이배추"", ""800"", ""g""], [""고춧가루"", ""4"", ""큰술""], [""밀가루풀"", ""2"", ""큰술""], [""굵은소금"", ""4"", ""큰술""], [""배"", ""100"", ""g""], [""마늘"", ""15"", ""개""], [""멸치액젓"", ""3"", ""큰술""], [""매실청"", ""2"", ""큰술""], [""생강"", ""1"", ""큰술""]]",0,[]
7037290,황태해장국,"[[""무우"", ""150"", ""g""], [""황태채"", ""30"", ""g""], [""대파"", ""20"", ""g""], [""땡초"", ""1"", ""개""], [""계란"", ""1"", ""알""], [""참기름"", """", """"], [""멸치액젓"", ""1"", ""스푼""], [""맛소금"", ""1/3"", ""스푼""], [""미림"", ""2"", ""스푼""], [""간마늘"", ""1/2"", ""스푼""], [""소고기다시다"", ""1/5"", ""스푼""], [""후춧가루"", """", ""조금""]]","[{""alias_id"": ""alias_0028"", ""name"": ""무우""}, {""alias_id"": ""alias_0756"", ""name"": ""황태채""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0523"", ""name"": ""땡초""}, {""alias_id"": ""alias_0806"", ""name"": ""계란""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0204"", ""name"": ""맛소금""}, {""alias_id"": ""alias_0247"", ""name"": ""미림""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0100"", ""name"": ""소고기다시다""}, {""alias_id"": ""alias_0234"", ""name"": ""후춧가루""}]","[[""무"", ""150"", ""g""], [""황태채"", ""30"", ""g""], [""대파"", ""20"", ""g""], [""청양고추"", ""1"", ""개""], [""계란"", ""1"", ""알""], [""참기름"", """", """"], [""멸치액젓"", ""1"", ""큰술""], [""맛소금"", ""1/3"", ""큰술""], [""미림"", ""2"", ""큰술""], [""마늘"", ""1/2"", ""큰술""], [""소고기다시다"", ""1/5"", ""큰술""], [""후춧가루"", """", ""조금""]]",0,[]
7037306,초코칩스콘,"[[""박력분"", ""140"", ""g""], [""설탕"", ""30"", ""g""], [""소금"", ""1"", ""g""], [""베이킹파우더"", ""3"", ""g""], [""무염버터"", ""45"", ""g""], [""계란"", ""30"", ""g""], [""우유"", ""40"", ""g""], [""초코칩"", ""40"", ""g""], [""계란물"", """", ""약간""]]","[{""alias_id"": ""alias_0292"", ""name"": ""박력분""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0885"", ""name"": ""무염버터""}, {""alias_id"": ""alias_0806"", ""name"": ""계란""}, {""alias_id"": ""alias_0894"", ""name"": ""우유""}, {""alias_id"": ""alias_0807"", ""name"": ""계란물""}]","[[""박력분"", ""140"", ""g""], [""설탕"", ""30"", ""g""], [""소금"", ""1"", ""g""], [""베이킹파우더"", ""3"", ""g""], [""무염버터"", ""45"", ""g""], [""계란"", ""30"", ""g""], [""우유"", ""40"", ""g""], [""초코칩"", ""40"", ""g""], [""계란물"", """", ""약간""]]",2,"[{""raw"": ""베이킹파우더"", ""name"": ""베이킹파우더"", ""amount"": ""3"", ""unit"": ""g""}, {""raw"": ""초코칩"", ""name"": ""초코칩"", ""amount"": ""40"", ""unit"": ""g""}]"
7037331,무생채,"[[""무"", ""700"", ""g""], [""고춧가루"", ""3"", ""큰술""], [""황설탕"", ""2"", ""큰술""], [""식초"", ""3"", ""큰술""], [""다진마늘"", ""1"", ""큰술""], [""다진대파"", ""1"", ""컵""], [""멸치액젓"", ""6"", ""큰술""], [""깨"", ""1"", ""큰술""], [""소금"", """", ""소량""]]","[{""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0452"", ""name"": ""깨""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}]","[[""무"", ""700"", ""g""], [""고춧가루"", ""3"", ""큰술""], [""설탕"", ""2"", ""큰술""], [""식초"", ""3"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""대파"", ""1"", ""컵""], [""멸치액젓"", ""6"", ""큰술""], [""깨"", ""1"", ""큰술""], [""소금"", """", ""소량""]]",0,[]
7037340,오이 양파무침,"[[""오이"", ""2"", ""개""], [""부추"", ""60"", ""g""], [""양파 작은 것"", ""1"", ""개""], [""고추장"", ""2"", ""스푼""], [""다진 마늘"", ""1"", ""스푼""], [""설탕"", ""1"", ""스푼""], [""식초"", ""3"", ""스푼""], [""홍게맛간장"", ""1"", ""스푼""], [""통깨"", ""1"", ""스푼""]]","[{""alias_id"": ""alias_0600"", ""name"": ""오이""}, {""alias_id"": ""alias_0566"", ""name"": ""부추""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0151"", ""name"": ""고추장""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}, {""alias_id"": ""alias_0181"", ""name"": ""맛간장""}, {""alias_id"": ""alias_0458"", ""name"": ""통깨""}]","[[""오이"", ""2"", ""개""], [""부추"", ""60"", ""g""], [""양파"", ""1"", ""개""], [""고추장"", ""2"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""설탕"", ""1"", ""큰술""], [""식초"", ""3"", ""큰술""], [""맛간장"", ""1"", ""큰술""], [""통깨"", ""1"", ""큰술""]]",0,[]
7037384,스프라우드 바리스타라떼,"[[""얼음"", """", ""적당량""], [""스프라우드바리스타"", ""120"", ""ml""], [""에스프레소"", ""2"", ""샷""]]","[{""alias_id"": ""alias_1368"", ""name"": ""스프라우드 바리스타""}, {""alias_id"": ""alias_1365"", ""name"": ""에스프레소""}]","[[""얼음"", """", ""적당량""], [""스프라우드 바리스타"", ""120"", ""ml""], [""에스프레소"", ""2"", ""샷""]]",1,"[{""raw"": ""얼음"", ""name"": ""얼음"", ""amount"": """", ""unit"": ""적당량""}]"
7037475,김장김치,"[[""절임배추"", ""20"", ""kg""], [""무"", ""1"", ""개""], [""홍갓"", ""400"", ""g""], [""쪽파"", ""200"", ""g""], [""찹쌀가루"", ""90"", ""g""], [""사과"", ""1/2"", ""개""], [""대파"", ""3"", ""개""], [""무"", ""500"", ""g""], [""양파"", ""1/2"", ""개""], [""새우젓"", ""200"", ""g""], [""생새우"", ""180"", ""g""], [""멸치다시마육수"", ""1300"", ""g""], [""다진마늘"", ""400"", ""g""], [""다진생강"", ""100"", ""g""], [""멸치액젓"", ""800"", ""g""], [""고춧가루"", ""1100"", ""g""], [""매실청"", ""4"", ""t""], [""소금"", ""5"", ""t""]]","[{""alias_id"": ""alias_0562"", ""name"": ""배추""}, {""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0631"", ""name"": ""쪽파""}, {""alias_id"": ""alias_0315"", ""name"": ""찹쌀가루""}, {""alias_id"": ""alias_0241"", ""name"": ""사과""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0035"", ""name"": ""새우젓""}, {""alias_id"": ""alias_0645"", ""name"": ""생새우""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0015"", ""name"": ""매실청""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_1495"", ""name"": ""홍갓""}, {""alias_id"": ""alias_1315"", ""name"": ""멸치다시마육수""}]","[[""배추"", ""20"", ""kg""], [""무"", ""1"", ""개""], [""홍갓"", ""400"", ""g""], [""쪽파"", ""200"", ""g""], [""찹쌀가루"", ""90"", ""g""], [""사과"", ""1/2"", ""개""], [""대파"", ""3"", ""개""], [""무"", ""500"", ""g""], [""양파"", ""1/2"", ""개""], [""새우젓"", ""200"", ""g""], [""생새우"", ""180"", ""g""], [""멸치다시마육수"", ""1300"", ""g""], [""마늘"", ""400"", ""g""], [""생강"", ""100"", ""g""], [""멸치액젓"", ""800"", ""g""], [""고춧가루"", ""1100"", ""g""], [""매실청"", ""4"", ""큰술""], [""소금"", ""5"", ""큰술""]]",0,[]
7037501,땅콩카라멜크로플,"[[""크로와상생지"", ""1"", ""개""], [""바닐라아이스크림"", ""1"", ""스쿱""], [""카라멜소스"", """", ""약간""], [""땅콩분태"", ""1"", ""t""]]","[{""alias_id"": ""alias_0463"", ""name"": ""땅콩분태""}, {""alias_id"": ""alias_1281"", ""name"": ""카라멜소스""}]","[[""크루아상 생지"", ""1"", ""개""], [""바닐라 아이스크림"", ""1"", ""스쿱""], [""카라멜소스"", """", ""약간""], [""땅콩"", ""1"", ""큰술""]]",2,"[{""raw"": ""크로와상생지"", ""name"": ""크루아상 생지"", ""amount"": ""1"", ""unit"": ""개""}, {""raw"": ""바닐라아이스크림"", ""name"": ""바닐라 아이스크림"", ""amount"": ""1"", ""unit"": ""스쿱""}]"
7037576,호박죽,"[[""늙은 호박"", ""1/2"", ""개""], [""단호박"", ""1/2"", ""개""], [""팥"", ""5"", ""큰술""], [""호랑이콩"", ""3"", ""큰술""], [""소금"", ""1"", ""작은술""], [""설탕"", ""2"", ""큰술""], [""찹쌀가루"", ""150"", ""g""]]","[{""alias_id"": ""alias_0637"", ""name"": ""호박""}, {""alias_id"": ""alias_0532"", ""name"": ""단호박""}, {""alias_id"": ""alias_0507"", ""name"": ""팥""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0315"", ""name"": ""찹쌀가루""}, {""alias_id"": ""alias_1074"", ""name"": ""호랑이콩""}]","[[""호박"", ""1/2"", ""개""], [""단호박"", ""1/2"", ""개""], [""팥"", ""5"", ""큰술""], [""호랑이콩"", ""3"", ""큰술""], [""소금"", ""1"", ""작은술""], [""설탕"", ""2"", ""큰술""], [""찹쌀가루"", ""150"", ""g""]]",0,[]
7037615,배생강청,"[[""생강 착즙"", ""290"", ""ml""], [""배 레몬 착즙"", ""450"", ""ml""], [""자일로스설탕"", ""500"", ""g""]]","[{""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0937"", ""name"": ""배 레몬즙""}]","[[""생강"", ""290"", ""ml""], [""배 레몬즙"", ""450"", ""ml""], [""설탕"", ""500"", ""g""]]",0,[]
7037689,시나몬허니라떼,"[[""인스턴트커피"", ""1.5"", ""t""], [""꿀"", ""0.5"", ""t""], [""시나몬파우더"", """", ""약간""], [""물"", ""2"", ""t""], [""우유"", ""120"", ""ml""]]","[{""alias_id"": ""alias_0156"", ""name"": ""꿀""}, {""alias_id"": ""alias_0150"", ""name"": ""시나몬""}, {""alias_id"": ""alias_0894"", ""name"": ""우유""}]","[[""인스턴트커피"", ""1.5"", ""큰술""], [""꿀"", ""0.5"", ""큰술""], [""시나몬"", """", ""약간""], [""물"", ""2"", ""큰술""], [""우유"", ""120"", ""ml""]]",2,"[{""raw"": ""인스턴트커피"", ""name"": ""인스턴트커피"", ""amount"": ""1.5"", ""unit"": ""큰술""}, {""raw"": ""물"", ""name"": ""물"", ""amount"": ""2"", ""unit"": ""큰술""}]"
7037693,하리보코하쿠토젤리,"[[""젤리"", """", """"], [""사이다"", ""1"", ""캔""]]","[{""alias_id"": ""alias_0243"", ""name"": ""사이다""}]","[[""젤리"", """", """"], [""사이다"", ""1"", ""캔""]]",1,"[{""raw"": ""젤리"", ""name"": ""젤리"", ""amount"": """", ""unit"": """"}]"
7037752,서더리매운탕,"[[""생선"", ""1"", ""팩""], [""쌀뜨물"", ""1.5"", ""l""], [""냉동 애호박"", ""100"", ""g""], [""무우"", ""250"", ""g""], [""양파"", ""1/2"", ""개""], [""대파"", ""1/2"", ""대""], [""고춧가루"", ""4"", ""큰술""], [""된장"", ""1"", ""큰술""], [""참치액"", ""2"", ""큰술""], [""다진마늘"", ""1"", ""큰술""], [""후추"", """", ""넉넉히""]]","[{""alias_id"": ""alias_0586"", ""name"": ""애호박""}, {""alias_id"": ""alias_0028"", ""name"": ""무우""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0157"", ""name"": ""된장""}, {""alias_id"": ""alias_0038"", ""name"": ""참치액""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0976"", ""name"": ""생선""}]","[[""생선"", ""1"", ""팩""], [""쌀뜨물"", ""1.5"", ""L""], [""애호박"", ""100"", ""g""], [""무"", ""250"", ""g""], [""양파"", ""1/2"", ""개""], [""대파"", ""1/2"", ""대""], [""고춧가루"", ""4"", ""큰술""], [""된장"", ""1"", ""큰술""], [""참치액"", ""2"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""후추"", """", ""넉넉히""]]",1,"[{""raw"": ""쌀뜨물"", ""name"": ""쌀뜨물"", ""amount"": ""1.5"", ""unit"": ""L""}]"
7037823,로투스치즈브라우니,"[[""다크초콜릿"", ""75"", ""g""], [""무염버터"", ""48"", ""g""], [""계란"", ""1"", ""개""], [""설탕"", ""50"", ""g""], [""박력분"", ""33"", ""g""], [""코코아파우더"", ""7"", ""g""], [""바닐라익스트랙"", """", ""약간""], [""설탕"", ""60"", ""g""], [""동물성 휘핑크림"", ""175"", ""g""], [""계란"", ""2"", ""개""], [""박력분"", ""15"", ""g""], [""바닐라익스트랙"", """", ""약간""]]","[{""alias_id"": ""alias_0885"", ""name"": ""무염버터""}, {""alias_id"": ""alias_0806"", ""name"": ""계란""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0292"", ""name"": ""박력분""}, {""alias_id"": ""alias_0900"", ""name"": ""휘핑크림""}, {""alias_id"": ""alias_1411"", ""name"": ""코코아파우더""}]","[[""다크초콜릿"", ""75"", ""g""], [""무염버터"", ""48"", ""g""], [""계란"", ""1"", ""개""], [""설탕"", ""50"", ""g""], [""박력분"", ""33"", ""g""], [""코코아파우더"", ""7"", ""g""], [""바닐라익스트랙"", """", ""약간""], [""설탕"", ""60"", ""g""], [""휘핑크림"", ""175"", ""g""], [""계란"", ""2"", ""개""], [""박력분"", ""15"", ""g""], [""바닐라익스트랙"", """", ""약간""]]",3,"[{""raw"": ""다크초콜릿"", ""name"": ""다크초콜릿"", ""amount"": ""75"", ""unit"": ""g""}, {""raw"": ""바닐라익스트랙"", ""name"": ""바닐라익스트랙"", ""amount"": """", ""unit"": ""약간""}, {""raw"": ""바닐라익스트랙"", ""name"": ""바닐라익스트랙"", ""amount"": """", ""unit"": ""약간""}]"
7037848,마파두부덮밥,"[[""두부"", ""1"", ""모""], [""다진 돼지고기"", ""300"", ""g""], [""대파 흰 부분"", ""1"", ""대""], [""밥"", ""2~3"", ""공기""], [""굴 소스"", ""1"", """"], [""진간장"", ""1"", """"], [""고춧가루"", ""1"", """"], [""설탕"", ""1"", """"], [""다진 마늘"", ""0.5"", """"], [""다진 생강"", """", ""약간""], [""물"", ""200"", ""ml""], [""식용유"", ""2"", """"], [""물"", ""2"", """"]]","[{""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0836"", ""name"": ""돼지고기""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0348"", ""name"": ""밥""}, {""alias_id"": ""alias_0095"", ""name"": ""굴소스""}, {""alias_id"": ""alias_0185"", ""name"": ""진간장""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_0133"", ""name"": ""식용유""}]","[[""두부"", ""1"", ""모""], [""돼지고기"", ""300"", ""g""], [""대파"", ""1"", ""대""], [""밥"", ""2~3"", ""공기""], [""굴소스"", ""1"", """"], [""간장"", ""1"", """"], [""고춧가루"", ""1"", """"], [""설탕"", ""1"", """"], [""마늘"", ""0.5"", """"], [""생강"", ""약간"", """"], [""물"", ""200"", ""ml""], [""식용유"", ""2"", """"], [""물"", ""2"", """"]]",2,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": ""200"", ""unit"": ""ml""}, {""raw"": ""물"", ""name"": ""물"", ""amount"": ""2"", ""unit"": """"}]"
7037850,김치 칼국수,"[[""칼국수"", ""400"", ""g""], [""멸치다시마육수"", ""130"", ""ml""], [""김치"", ""1"", ""컵""], [""김치국물"", ""100"", ""ml""], [""양파"", ""1/3"", ""개""], [""애호박"", ""1/4"", ""개""], [""고추"", ""2"", ""개""], [""대파"", ""1/2"", ""대""], [""고춧가루"", ""1"", ""큰술""], [""국간장"", ""1"", ""큰술""], [""참치액"", ""0.5"", ""큰술""]]","[{""alias_id"": ""alias_0084"", ""name"": ""칼국수면""}, {""alias_id"": ""alias_0022"", ""name"": ""배추김치""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0586"", ""name"": ""애호박""}, {""alias_id"": ""alias_0521"", ""name"": ""고추""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0178"", ""name"": ""국간장""}, {""alias_id"": ""alias_0038"", ""name"": ""참치액""}, {""alias_id"": ""alias_1315"", ""name"": ""멸치다시마육수""}]","[[""칼국수면"", ""400"", ""g""], [""멸치다시마육수"", ""130"", ""ml""], [""배추김치"", ""1"", ""컵""], [""김치국물"", ""100"", ""ml""], [""양파"", ""1/3"", ""개""], [""애호박"", ""1/4"", ""개""], [""고추"", ""2"", ""개""], [""대파"", ""1/2"", ""대""], [""고춧가루"", ""1"", ""큰술""], [""간장"", ""1"", ""큰술""], [""참치액"", ""0.5"", ""큰술""]]",1,"[{""raw"": ""김치국물"", ""name"": ""김치국물"", ""amount"": ""100"", ""unit"": ""ml""}]"
7037872,고추장삼겹살 제육볶음,"[[""삼겹살"", ""600"", ""g""], [""설탕"", ""1"", ""스푼""], [""대파"", ""1"", ""대""], [""양파"", ""1/2"", ""개""], [""당근"", ""1/6"", ""개""], [""표고버섯"", ""2"", ""개""], [""깻잎"", ""10"", ""장""], [""고추장 듬뿍"", ""2"", ""스푼""], [""맛술"", ""1"", ""스푼""], [""진간장"", ""1"", ""스푼""], [""멸치액젓"", ""1"", ""스푼""], [""올리고당"", ""1"", ""스푼""], [""매실액"", ""1"", ""스푼""], [""다진 마늘"", ""2"", ""스푼""], [""후추"", """", ""약간""], [""통깨"", """", ""약간""]]","[{""alias_id"": ""alias_0843"", ""name"": ""삼겹살""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0515"", ""name"": ""표고버섯""}, {""alias_id"": ""alias_0529"", ""name"": ""깻잎""}, {""alias_id"": ""alias_0151"", ""name"": ""고추장""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}, {""alias_id"": ""alias_0185"", ""name"": ""진간장""}, {""alias_id"": ""alias_0034"", ""name"": ""멸치액젓""}, {""alias_id"": ""alias_0190"", ""name"": ""올리고당""}, {""alias_id"": ""alias_0014"", ""name"": ""매실액""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0458"", ""name"": ""통깨""}]","[[""삼겹살"", ""600"", ""g""], [""설탕"", ""1"", ""큰술""], [""대파"", ""1"", ""대""], [""양파"", ""1/2"", ""개""], [""당근"", ""1/6"", ""개""], [""표고버섯"", ""2"", ""개""], [""깻잎"", ""10"", ""장""], [""고추장"", ""2"", ""큰술""], [""맛술"", ""1"", ""큰술""], [""간장"", ""1"", ""큰술""], [""멸치액젓"", ""1"", ""큰술""], [""올리고당"", ""1"", ""큰술""], [""매실액"", ""1"", ""큰술""], [""마늘"", ""2"", ""큰술""], [""후추"", """", ""약간""], [""통깨"", """", ""약간""]]",0,[]
7037881,생고구마사과샐러드,"[[""고구마"", ""1"", ""개""], [""사과"", ""2"", ""개""], [""마요네즈"", ""2~3"", ""큰술""], [""올리브오일"", ""2"", ""큰술""], [""화이트발사믹식초"", ""2"", ""큰술""], [""소금"", """", """"], [""파슬리가루"", """", """"], [""올리브오일"", ""4"", ""큰술""], [""꿀"", ""1"", ""큰술""], [""소금"", """", ""조금""]]","[{""alias_id"": ""alias_0319"", ""name"": ""고구마""}, {""alias_id"": ""alias_0241"", ""name"": ""사과""}, {""alias_id"": ""alias_0103"", ""name"": ""마요네즈""}, {""alias_id"": ""alias_0167"", ""name"": ""발사믹식초""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0229"", ""name"": ""파슬리""}, {""alias_id"": ""alias_0156"", ""name"": ""꿀""}, {""alias_id"": ""alias_1050"", ""name"": ""올리브오일""}]","[[""고구마"", ""1"", ""개""], [""사과"", ""2"", ""개""], [""마요네즈"", ""2~3"", ""큰술""], [""올리브오일"", ""2"", ""큰술""], [""발사믹식초"", ""2"", ""큰술""], [""소금"", """", """"], [""파슬리"", """", """"], [""올리브오일"", ""4"", ""큰술""], [""꿀"", ""1"", ""큰술""], [""소금"", """", ""조금""]]",0,[]
7038050,꿀생강청,"[[""생강"", ""2"", ""kg""], [""꿀"", ""2"", ""kg""]]","[{""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_0156"", ""name"": ""꿀""}]","[[""생강"", ""2"", ""kg""], [""꿀"", ""2"", ""kg""]]",0,[]
