RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE,INQ_CNT_2024,INQ_CNT_RATE_2024,INQ_CNT_LOG_2024,INQ_CNT_LOG_CENTERED_2024,INQ_CNT_2026,INQ_CNT_2026_CRAWLED_AT_UTC,INQ_CNT_DELTA_2024_2026,INQ_CNT_GROWTH_RATE_2024_2026,INQ_CNT_RATE_2026,INQ_CNT_LOG_2026,INQ_CNT_LOG_CENTERED_2026
7030392,아구탕,7034,2,끓이기,술안주,해물류,국/탕,"[['물', '1.5', 'l'], [' 무', '', ''], [' 아귀', '1', 'kg'], [' 콩나물', '', ''], [' 미나리', '', ''], [' 청양고추', '', ''], [' 코인육수', '', ''], [' 청주', '', ''], [' 고춧가루', '2.5', ''], [' 다진마늘', '1', ''], [' 소금', '1.5', '스푼'], [' 미원', '', '살짝'], [' 참기름', '', '']]",4인분,중급,60분이내,0.115734571,,,8.858652969548489,1.0899529136106754,1.0986122886681098,-1.2130591845863428,,7034,0.115734571,8.858652969548489,1.0899529136106754,35503,2026-07-07T07:35:29.139432+00:00,28469.0,4.047341484219506,0.21359556240073158,10.477400645172375,1.9718693007141042
7030394,열무얼갈이물김치,2038,0,기타,일상,기타,김치/젓갈/장류,"[['열무', '', ''], [' 얼갈이', '', ''], [' 쪽파', '', ''], [' 양파', '', ''], [' 당근', '', ''], [' 청양고추', '', ''], [' 홍고추', '', ''], [' 고춧가루', '', ''], [' 물김치소스', '', '']]",6인분이상,고급,2시간이내,0.033532422,,,7.620214770574455,-0.1484852853633587,0.0,-2.3116714732544525,,2038,0.033532422,7.620214770574455,-0.1484852853633587,7938,2026-07-07T07:35:30.962280+00:00,5900.0,2.8949950932286557,0.047757135293834525,8.979542601725113,0.47401125726684157
7030399,열무얼갈이배추겉절이,1341,0,무침,일상,채소류,밑반찬,"[['열무', '', ''], [' 얼갈이', '', ''], [' 쪽파', '', ''], [' 고춧가루', '', ''], [' 참기름', '', ''], [' 통깨', '', ''], [' 겉절이양념', '', '']]",4인분,고급,30분이내,0.022064268,,,7.201916317531627,-0.566783738406186,0.0,-2.3116714732544525,,1341,0.022064268,7.201916317531627,-0.566783738406186,5550,2026-07-07T07:35:33.384969+00:00,4209.0,3.1387024608501117,0.03339028733695914,8.621733370690162,0.1162020262318908
7030403,바지락국,1333,0,삶기,술안주,해물류,국/탕,"[['바지락', '', ''], [' 부추', '', ''], [' 소금', '', ''], [' 후추', '', '']]",2인분,고급,60분이내,0.021932639,,,7.195937226475569,-0.5727628294622447,0.0,-2.3116714732544525,,1333,0.021932639,7.195937226475569,-0.5727628294622447,5102,2026-07-07T07:35:35.209609+00:00,3769.0,2.827456864216054,0.030694999278047842,8.537583881063972,0.03205253660570051
7030404,옻닭,1455,0,끓이기,영양식,닭고기,국/탕,"[['옻나무', '2', '덩이'], [' 월계수잎', '', ''], [' 생닭', '', ''], [' 통마늘', '1', '줌'], [' 생강', '', ''], [' 대파', '', ''], [' 소금', '', '']]",4인분,고급,30분이내,0.023939977,,,7.283448228756631,-0.4852518271811821,0.0,-2.3116714732544525,,1455,0.023939977,7.283448228756631,-0.4852518271811821,7491,2026-07-07T07:35:37.166029+00:00,6036.0,4.148453608247423,0.04506786350291187,8.921591063563978,0.41605971910570716
7030415,매콤 닭다리살볶음,977,44,볶음,술안주,닭고기,메인반찬,"[['닭다리살', '600', 'g'], [' 떡볶이 떡', '1', '줌'], [' 물', '120', 'ml'], [' 소세지', '10', '개'], [' 고춧가루', '3', '스푼'], [' 다진마늘', '1', '스푼'], [' 올리고당', '5', '스푼'], [' 설탕', '2', '스푼'], [' 케첩', '2', '스푼'], [' 간장', '8', '스푼'], [' 미림', '2', '스푼']]",3인분,고급,30분이내,0.01607516,1.0,0.8999999999999999,6.885509670034818,-0.8831903859029957,3.80666248977032,1.494991016515867,1.9,977,0.01607516,6.885509670034818,-0.8831903859029957,2520,2026-07-07T07:35:39.390786+00:00,1543.0,1.579324462640737,0.015160995331376041,7.83241092718792,-0.6731204172703515
7030418,장어구이양념장,1216,8,비빔,일상,기타,양념/소스/잼,"[['고춧가루', '2', 't'], [' 고추장', '3', 't'], [' 진간장', '1', 't'], [' 참치액젓', '1', 't'], [' 매실청', '1', 't'], [' 물엿', '4', 't'], [' 맛술', '1', 't'], [' 참기름', '1', 't'], [' 다진생강', '1', 't'], [' 다진마늘', '1', 't'], [' 통깨', '1', 't']]",3인분,고급,10분이내,0.020007569,,,7.104144092987527,-0.6645559629502866,2.19722457733622,-0.1144468959182329,,1216,0.020007569,7.104144092987527,-0.6645559629502866,5911,2026-07-07T07:35:41.812093+00:00,4695.0,3.8610197368421053,0.03556216008085864,8.684739462628038,0.17920811816976645
7030421,아포가토,2715,1,기타,일상,달걀/유제품,디저트,"[['아이스크림', '2', '스쿱'], [' 에스프레소', '1', '샷'], [' 초코시럽', '', '적당량'], [' 견과류', '', '약간']]",1인분,고급,5분이내,0.044671504,,,7.906915488678587,0.1382154327407736,0.6931471805599453,-1.6185242926945071,,2715,0.044671504,7.906915488678587,0.1382154327407736,3128,2026-07-07T07:35:44.353111+00:00,413.0,0.15211786372007366,0.018818886268469944,8.048468743668883,-0.45706260078938854
7030482,오리백숙,1938,5,삶기,영양식,육류,메인반찬,"[['오리', '1', '마리'], [' 백숙약재', '1', '봉'], [' 약재용 버섯', '2', '조각'], [' 인삼', '2', '뿌리'], [' 마늘', '20', '개'], [' 대추', '5', '개'], [' 대파', '1', '대'], [' 양파', '1', '개'], [' 생강', '2', '조각'], [' 찹쌀', '1', '컵'], [' 깐녹두', '1', '컵'], [' 월계수잎', '3', '장'], [' 통후추', '30', '알'], [' 소주', '1/2', '병'], [' 부추', '100', 'g'], [' 생수', '2', 'l'], [' 소금', '', '약간'], [' 후추', '', '약간'], [' 깨소금', '', '약간']]",4인분,고급,60분이내,0.031887063,,,7.569927655242652,-0.1987724006951614,1.791759469228055,-0.5199120040263976,,1938,0.031887063,7.569927655242652,-0.1987724006951614,6531,2026-07-07T07:35:46.474975+00:00,4593.0,2.369969040247678,0.03929224623381624,8.784468454090355,0.27893710963208385
7030489,들깨삼계탕,916,23,끓이기,영양식,닭고기,국/탕,"[['닭', '1', '마리'], [' 삼계 한방재료', '1', '개'], [' 마늘', '1', '줌'], [' 대파', '1/2', '개'], [' 통후추', '1', 't'], [' 대추', '2', '개'], [' 소주', '50', 'ml'], [' 굵은소금', '1', 't'], [' 국간장', '1', 't'], [' 후춧가루', '', '소량'], [' 다진파', '', ''], [' 고운들깨가루', '13', 't'], [' 찹쌀가루', '5', 't']]",4인분,고급,60분이내,0.015071491,1.0,0.96,6.821107472256465,-0.9475925836813488,3.1780538303479458,0.8663823570934932,1.96,916,0.015071491,6.821107472256465,-0.9475925836813488,3703,2026-07-07T07:35:48.852725+00:00,2787.0,3.0425764192139737,0.02227824036193868,8.21716859576607,-0.2883627486922009
7030507,들기름 두부조림,1186,11,조림,일상,가공식품류,메인반찬,"[['두부', '1', '모'], [' 간장', '2', 't'], [' 고춧가루', '1', 't'], [' 들기름', '1', 't'], [' 청양고추', '2', '개'], [' 파', '1', '움큼'], [' 설탕', '', '약간'], [' 간마늘', '1', 't']]",4인분,초급,15분이내,0.019513961,,,7.079184394609668,-0.6895156613281452,2.4849066497880004,0.1732351765335478,,1186,0.019513961,7.079184394609668,-0.6895156613281452,2562,2026-07-07T07:35:51.347930+00:00,1376.0,1.1602023608768972,0.015413678586898974,7.848933726364071,-0.6565976180942004
7030528,계란 초밥,2936,114,기타,다이어트,달걀/유제품,밥/죽/떡,"[['계란', '6', '개'], [' 물', '6', 't'], [' 알룰로스', '2', 't'], [' 우유', '5', 't'], [' 알룰로스', '1', 't'], [' 김', '1/2', '장']]",2인분,중급,60분이내,0.048307748,,,7.98514393119862,0.2164438752608068,4.74493212836325,2.4332606551087976,,2936,0.048307748,7.98514393119862,0.2164438752608068,3878,2026-07-07T07:35:53.750252+00:00,942.0,0.32084468664850135,0.02333108725995091,8.263332667439967,-0.24219867701830466
7030532,호지차라떼,3151,0,기타,일상,달걀/유제품,차/음료/술,"[['호지차파우더', '10', 'g'], [' 뜨거운 물', '40', 'ml'], [' 우유', '110', 'ml'], [' 에스프레소', '2', '샷']]",1인분,고급,10분이내,0.05184527,,,8.05579245097777,0.2870923950399557,0.0,-2.3116714732544525,,3151,0.05184527,8.05579245097777,0.2870923950399557,5499,2026-07-07T07:35:55.783120+00:00,2348.0,0.7451602665820375,0.033083457669538435,8.612503371220562,0.1069720267622909
7030537,닭 한마리소스,1318,13,기타,일상,기타,양념/소스/잼,"[['닭한마리 육수', '5', '큰술'], [' 고춧가루', '3', '큰술'], [' 식초', '3', '큰술'], [' 올리고당', '3', '큰술'], [' 다진 마늘', '1/2', '큰술'], [' 연겨자', '1/2', '큰술'], [' 진간장', '1.5', '큰술'], [' 참치액젓', '1', '큰술']]",2인분,고급,5분이내,0.021685835,1.0,0.8999999999999999,7.1846291527173145,-0.5840709032204989,2.6390573296152584,0.3273858563608058,1.9,1318,0.021685835,7.1846291527173145,-0.5840709032204989,9961,2026-07-07T07:35:58.038605+00:00,8643.0,6.557663125948407,0.05992804543485585,9.20653313363323,0.701001789174958
7030539,양파김치,1868,5,무침,일상,채소류,김치/젓갈/장류,"[['양파', '1~2', '개'], [' 멸치액젓', '', ''], [' 고춧가루', '', ''], [' 다진마늘', '', ''], [' 설탕', '', '']]",2인분,고급,2시간이내,0.030735311,,,7.533158807455563,-0.2355412484822503,1.791759469228055,-0.5199120040263976,,1868,0.030735311,7.533158807455563,-0.2355412484822503,4075,2026-07-07T07:36:00.187434+00:00,2207.0,1.181477516059957,0.02451629205371324,8.312871394342615,-0.1926599501156563
7030540,고추장멸치조림,3183,2,볶음,일상,해물류,메인반찬,"[['고추장', '', ''], [' 고춧가루', '', ''], [' 다진마늘', '', ''], [' 설탕', '', ''], [' 물엿', '', ''], [' 버터', '', '']]",2인분,고급,60분이내,0.052371785,,,8.065893546964274,0.2971934910264604,1.0986122886681098,-1.2130591845863428,,3183,0.052371785,8.065893546964274,0.2971934910264604,10905,2026-07-07T07:36:02.376744+00:00,7722.0,2.4260131950989634,0.06560740241613322,9.297068375486006,0.791537031027735
7030548,계란 모닝빵,2554,120,굽기,간식,밀가루,빵,"[['모닝빵', '3', '개'], [' 계란', '3', '개'], [' 베이컨', '1', '줄'], [' 소금', '3', '꼬집'], [' 모짜렐라 치즈', '', '약간'], [' 파슬리가루', '', '약간']]",2인분,고급,10분이내,0.042022476,,,7.845807502637805,0.0771074466999914,4.795790545596741,2.484119072342289,,2554,0.042022476,7.845807502637805,0.0771074466999914,3077,2026-07-07T07:36:04.163673+00:00,523.0,0.2047768206734534,0.018512056601049237,8.032035314398824,-0.4734960300594473
7030553,문어 초무침,1069,6,무침,손님접대,해물류,밑반찬,"[['문어', '500', 'g'], [' 밀가루', '1', '큰술'], [' 물', '1', 'l'], [' 식초', '1', '큰술'], [' 오이', '1', '개'], [' 무', '200', 'g'], [' 소금', '1/2', '큰술'], [' 미나리', '1~2', '줌'], [' 식초', '1~2', '큰술'], [' 양파', '1/2', '개'], [' 고춧가루', '3', '큰술'], [' 식초', '3', '큰술'], [' 간장', '1', '큰술'], [' 설탕', '1', '큰술'], [' 매실액', '2', '큰술'], [' 다진마늘', '1', '큰술'], [' 깨', '1~2', '큰술']]",4인분,중급,60분이내,0.017588891,1.0,0.94,6.975413927455952,-0.7932861284818618,1.9459101490553128,-0.3657613241991393,1.94,1069,0.017588891,6.975413927455952,-0.7932861284818618,4950,2026-07-07T07:36:05.668975+00:00,3881.0,3.6304957904583723,0.029780526543774367,8.507344855361422,0.0018135109031511831
7030566,메추리알꽈리고추장조림,958,3,조림,일상,달걀/유제품,메인반찬,"[['깐메추리알', '285', 'g'], [' 꽈리고추', '', ''], [' 양파', '352', 'g'], [' 대파', '30', 'g'], [' 다시마', '2', '장'], [' 미림', '2', '큰술'], [' 황설탕', '1', '큰술'], [' 진간장', '60', 'ml'], [' 올리고당', '30', 'ml'], [' 물', '450', 'ml']]",5인분,고급,30분이내,0.015762542,,,6.865891074883439,-0.9028089810543748,1.3862943611198906,-0.925377112134562,,958,0.015762542,6.865891074883439,-0.9028089810543748,1414,2026-07-07T07:36:07.724755+00:00,456.0,0.4759916492693111,0.00850700293593878,7.254884810077338,-1.250646534380933
7030583,물만두,1822,3,끓이기,일상,기타,면/만두,"[['물만두', '20', '개'], [' 쪽파', '', ''], [' 참기름', '1', '숟갈'], [' 식초', '0.5~1', '숟갈'], [' 올리고당', '0.5~1', '숟갈'], [' 물', '4~5', '숟갈'], [' 고춧가루', '0.5', '숟갈']]",2인분,고급,30분이내,0.029978446,,,7.508238774678663,-0.2604612812591504,1.3862943611198906,-0.925377112134562,,1822,0.029978446,7.508238774678663,-0.2604612812591504,7188,2026-07-07T07:36:10.155214+00:00,5366.0,2.9451152579582875,0.043244934302353565,8.880307358983872,0.37477601452560094
7030589,콩나물 파절이,1813,4,무침,초스피드,채소류,밑반찬,"[['콩나물', '180', 'g'], [' 대파', '1', '개'], [' 굵은 소금', '0.3', '수저'], [' 국간장', '1', '수저'], [' 설탕', '0.5', '수저'], [' 다진 마늘', '0.5', '수저'], [' 식초', '1', '수저'], [' 참기름', '1', '수저'], [' 소금', '3', '꼬집'], [' 통깨', '', '']]",1인분,고급,10분이내,0.029830363,,,7.503289630675082,-0.2654104252627318,1.6094379124341005,-0.7022335608203523,,1813,0.029830363,7.503289630675082,-0.2654104252627318,3487,2026-07-07T07:36:11.858341+00:00,1674.0,0.9233314947600662,0.020978726476392165,8.15708378502887,-0.34844755942940075
7030595,찹스테이크,1313,2,볶음,술안주,소고기,메인반찬,"[['소고기 등심', '300', 'g'], [' 양파', '2/3', '개'], [' 표고버섯', '2', '개'], [' 파프리카', '1/3', '개'], [' 통마늘', '10', '개'], [' 버터', '10', 'g'], [' 파슬리가루', '', ''], [' 소금', '3', '꼬집'], [' 통후추', '', ''], [' 소금', '3', '꼬집'], [' 통후추', '', ''], [' 굴소스', '1', '스푼'], [' 케첩', '0.7', '스푼'], [' 발사믹식초', '0.7', '스푼'], [' 올리고당', '0.3', '스푼'], [' 통후추', '', '']]",3인분,중급,30분이내,0.021603567,,,7.180831199044556,-0.587868856893258,1.0986122886681098,-1.2130591845863428,,1313,0.021603567,7.180831199044556,-0.587868856893258,2307,2026-07-07T07:36:13.927440+00:00,994.0,0.7570449352627571,0.013879530249795448,7.744136627627991,-0.7613947168302806
7030605,닭고기 간장조림,939,3,볶음,일상,닭고기,메인반찬,"[['닭다리살', '500', 'g'], [' 청주', '2', 't'], [' 통마늘', '10', '개'], [' 청양고추', '2', '개'], [' 식용유', '', ''], [' 참기름', '1', 't'], [' 맛술', '2', 't'], [' 흑설탕', '2', 't'], [' 물엿', '2', 't'], [' 후추', '', '']]",2인분,고급,30분이내,0.015449923,1.0,0.94,6.84587987526405,-0.9228201806737636,1.3862943611198906,-0.925377112134562,1.94,939,0.015449923,6.84587987526405,-0.9228201806737636,6069,2026-07-07T07:36:15.619969+00:00,5130.0,5.463258785942492,0.036512730423063966,8.711113884053544,0.20558253959527306
7030617,두부 명란짜글이,3103,54,조림,일상,기타,기타,"[['순두부', '1', '팩'], [' 명란', '', '적당히'], [' 애호박', '1', '개'], [' 양파', '2', '개'], [' 간장', '3', '스푼'], [' 마늘', '1', '스푼'], [' 맛술', '2', '스푼'], [' 생수', '4', '스푼'], [' 통깨', '', '약간']]",4인분,고급,30분이내,0.051055498,,,8.04044688130311,0.2717468253652964,4.007333185232471,1.6956617119780186,,3103,0.051055498,8.04044688130311,0.2717468253652964,3922,2026-07-07T07:36:17.525190+00:00,819.0,0.26393812439574604,0.023595803051451123,8.274611946209552,-0.23091939824871943
7030618,차돌육개장,1155,56,끓이기,해장,소고기,차/음료/술,"[['차돌박이', '', ''], [' 대파', '2', '대'], [' 숙주', '', ''], [' 느타리버섯', '', ''], [' 삶은고사리', '1', '줌'], [' 사골육수', '', ''], [' 참기름', '', ''], [' 올리브유', '', ''], [' 후추', '', ''], [' 소금', '', ''], [' 진간장', '', ''], [' 간마늘', '', ''], [' 참치액젓', '', '']]",2인분,중급,30분이내,0.0190039,1.0,0.98,7.052721049232323,-0.7159790067054903,4.04305126783455,1.7313797945800975,1.98,1155,0.0190039,7.052721049232323,-0.7159790067054903,2836,2026-07-07T07:36:19.992966+00:00,1681.0,1.4554112554112555,0.017062136015786687,7.950502434808851,-0.5550289096494199
7030620,허니시나몬라떼,3077,4,기타,일상,달걀/유제품,차/음료/술,"[['인스턴트커피', '1.5', 't'], [' 꿀', '1', 't'], [' 시나몬파우더', '', '약간'], [' 뜨거운 물', '2', 't'], [' 우유', '120', 'ml']]",1인분,고급,10분이내,0.050627705,,,8.032035314398824,0.2633352584610104,1.6094379124341005,-0.7022335608203523,,3077,0.050627705,8.032035314398824,0.2633352584610104,4074,2026-07-07T07:36:22.286636+00:00,997.0,0.32401689957751056,0.024510275785724598,8.312626025674962,-0.19290531878330874
7030635,카다이프면,3896,2,기타,일상,밀가루,면/만두,"[['중력 밀가루', '50', 'g'], [' 물', '110', 'g'], [' 옥수수전분', '27.5', 'g'], [' 소금', '3', 'g']]",1인분,중급,15분이내,0.064103197,,,8.26796230533871,0.4992622494008962,1.0986122886681098,-1.2130591845863428,,3896,0.064103197,8.26796230533871,0.4992622494008962,48208,2026-07-07T07:36:24.681604+00:00,44312.0,11.373716632443532,0.2900322471964191,10.78330100460001,2.2777696601417396
7030647,간장 가지볶음,3669,6,볶음,일상,채소류,메인반찬,"[['가지', '2', '개'], [' 양파', '1/2', '개'], [' 대파', '1/2', '대'], [' 간장', '2', '스푼'], [' 고춧가루', '1/2', '스푼'], [' 올리고당', '1', '스푼'], [' 통깨', '', '']]",4인분,고급,30분이내,0.060368231,,,8.207946941048617,0.4392468851108031,1.9459101490553128,-0.3657613241991393,,3669,0.060368231,8.207946941048617,0.4392468851108031,5953,2026-07-07T07:36:27.002862+00:00,2284.0,0.6225129463068956,0.035814843336381574,8.691818541575723,0.18628719711745134
7030652,콥샐러드,1560,3,기타,다이어트,채소류,샐러드,"[['삶은계란', '2', '개'], [' 토마토', '1/2', '개'], [' 루꼴라', '25', 'g'], [' 캔 옥수수', '5', 't'], [' 빨강 파프리카', '1/4', '개'], [' 노랑 파프리카', '1/4', '개'], [' 블루베리', '25', '개'], [' 올리브', '6', '개'], [' 파르미지아노레지아노치즈', '', '약간'], [' 마요네즈', '2', 't'], [' 꿀', '2', 't'], [' 레몬즙', '1', 't'], [' 파슬리 가루', '1', 't'], [' 후춧가루', '', '약간']]",1인분,초급,30분이내,0.025667605,,,7.353081920515432,-0.4156181354223811,1.3862943611198906,-0.925377112134562,,1560,0.025667605,7.353081920515432,-0.4156181354223811,5377,2026-07-07T07:36:29.256218+00:00,3817.0,2.446794871794872,0.032349472974924194,8.59007183682881,0.08454049237053951
7030653,채소참치강된장,1050,1,끓이기,일상,기타,김치/젓갈/장류,"[['캔참치', '1', '캔'], [' 애호박', '112', 'g'], [' 양파', '82', 'g'], [' 청양고추', '1', '개'], [' 통 마늘', '12', 'g'], [' 된장', '2', '큰술'], [' 쌈장', '1', '큰술'], [' 고춧가루', '0.5', '큰술'], [' 올리고당', '1', '큰술'], [' 들기름', '1', '큰술'], [' 물', '100', 'ml'], [' 동전 육수', '1', '개'], [' 통깨', '', '솔솔솔']]",3인분,고급,30분이내,0.017276272,,,6.957497370876951,-0.811202685060862,0.6931471805599453,-1.6185242926945071,,1050,0.017276272,6.957497370876951,-0.811202685060862,2871,2026-07-07T07:36:31.523822+00:00,1821.0,1.7342857142857142,0.017272705395389134,7.962763930168115,-0.5427674142901564
7030659,소갈비살양념구이,3832,24,굽기,일상,소고기,메인반찬,"[['소고기 갈비살', '400~450', 'g'], [' 설탕', '1', '스푼'], [' 물엿 크게', '1', '스푼'], [' 미림', '1', '스푼'], [' 진간장', '1/2', '스푼'], [' 참기름', '1/2', '스푼'], [' 대파', '1', '스푼'], [' 후추가루', '1~2', '꼬집'], [' 배음료', '2', '스푼'], [' 생강가루', '1', '꼬집'], [' 다진마늘', '1/3', '스푼']]",2인분,중급,30분이내,0.063050167,,,8.251403065380556,0.4827030094427424,3.218875824868201,0.907204351613748,,3832,0.063050167,8.251403065380556,0.4827030094427424,20863,2026-07-07T07:36:33.491800+00:00,17031.0,4.444415448851775,0.12551739904702314,9.94578046472638,1.440249120268108
7030671,광어장,4285,58,절임,일상,해물류,김치/젓갈/장류,"[['광어', '1/2', '마리'], [' 청양고추', '1', '개'], [' 홍고추', '1', '개'], [' 양파', '1/4', '개'], [' 마늘', '3', '개'], [' 생강', '1', '톨'], [' 레몬', '1/2', '개'], [' 미림', '50', 'ml'], [' 설탕', '3', '큰술'], [' 물', '100', 'ml'], [' 가다랑어포', '1', '줌']]",2인분,고급,30분이내,0.070503644,,,8.363109176033522,0.5944091200957082,4.07753744390572,1.7658659706512672,,4285,0.070503644,8.363109176033522,0.5944091200957082,5699,2026-07-07T07:36:35.575154+00:00,1414.0,0.32998833138856476,0.03428671126726669,8.648221453822641,0.14269010936437
7030678,메밀전,1699,9,굽기,술안주,채소류,메인반찬,"[['메밀부침가루', '3', '컵'], [' 물', '4.5', '컵'], [' 애호박', '1', '개'], [' 감자', '1', '개'], [' 당근', '1/3', '개'], [' 소금', '1', 't']]",6인분이상,초급,30분이내,0.027954654,,,7.438383530044307,-0.3303165258935063,2.302585092994046,-0.0090863802604066,,1699,0.027954654,7.438383530044307,-0.3303165258935063,9154,2026-07-07T07:36:37.369358+00:00,7455.0,4.38787522071807,0.05507291716802233,9.122055457108612,0.6165241126503407
7030688,에어프라이어닭봉구이,1193,10,굽기,일상,닭고기,메인반찬,"[['닭봉', '350', 'g'], [' 올리브유', '1', '숟가락'], [' 맛술', '1', '숟가락'], [' 다진마늘', '1/2', '숟가락'], [' 소금', '1/4', '숟가락'], [' 설탕', '1/4', '숟가락'], [' 통후추', '', '약간']]",1인분,중급,60분이내,0.019629136,,,7.085064293952548,-0.6836357619852658,2.3978952727983707,0.0862237995439181,,1193,0.019629136,7.085064293952548,-0.6836357619852658,5129,2026-07-07T07:36:39.716587+00:00,3936.0,3.2992455993294216,0.030857438513741155,8.542860938164814,0.03732959370654321
7030701,라이스페이퍼크루아상,3827,9,굽기,간식,기타,디저트,"[['라이스 페이퍼', '15', '장'], [' 계란', '2~3', '구'], [' 베이킹파우더', '1/2', '큰술'], [' 우유', '3', '큰술'], [' 설탕', '3', '큰술'], [' 버터', '1', '큰술']]",2인분,고급,30분이내,0.062967899,,,8.250097752572845,0.4813976966350317,2.302585092994046,-0.0090863802604066,,3827,0.062967899,8.250097752572845,0.4813976966350317,4539,2026-07-07T07:36:42.173748+00:00,712.0,0.18604651162790697,0.027307840400442797,8.420682291035394,-0.08484905342287696
7030703,밀크폼라떼,2834,0,기타,일상,달걀/유제품,차/음료/술,"[['얼음', '', '적당량'], [' 우유', '150', 'ml'], [' 밀크폼', '', '적당량'], [' 에스프레소', '2', '샷'], [' 시나몬파우더', '', '적당량']]",1인분,고급,10분이내,0.046629482,,,7.949797216161852,0.1810971602240387,0.0,-2.3116714732544525,,2834,0.046629482,7.949797216161852,0.1810971602240387,3599,2026-07-07T07:36:44.670405+00:00,765.0,0.2699364855328158,0.02165254849111999,8.1886891244442,-0.31684222001407036
7030707,오이 비빔국수,15974,564,비빔,초스피드,채소류,면/만두,"[['오이', '4', '개'], [' 소금', '1/2', '스푼'], [' 국수', '200', 'g'], [' 삶은 달걀', '1', '개'], [' 식초', '2', '스푼'], [' 설탕', '1', '스푼'], [' 매실액', '2', '스푼'], [' 참기름', '1', '스푼'], [' 통깨', '', '약간']]",2인분,중급,60분이내,0.262829689,1.0,0.94,9.678780279245736,1.9100802233079224,6.336825731146441,4.025154257891989,1.94,15974,0.262829689,9.678780279245736,1.9100802233079224,21740,2026-07-07T07:36:46.253966+00:00,5766.0,0.3609615625391261,0.13079366607306156,9.986955157777391,1.48142381331912
7030724,새우 계란볶음밥,937,6,볶음,일상,기타,밥/죽/떡,"[['냉동새우', '200', 'g'], [' 밥', '2.5', '그릇'], [' 달걀', '3', '개'], [' 맛술', '1', '개'], [' 파', '1/2', '대'], [' 식용유', '4', '큰술'], [' 당근', '1/2', '개'], [' 양파', '1/2', '개'], [' 간장', '1', '큰술'], [' 굴소스', '1.5', '큰술'], [' 참기름', '2', '큰술']]",2인분,중급,60분이내,0.015417016,,,6.843749949006225,-0.9249501069315887,1.9459101490553128,-0.3657613241991393,,937,0.015417016,6.843749949006225,-0.9249501069315887,1375,2026-07-07T07:36:48.156927+00:00,438.0,0.46744930629669157,0.008272368484381768,7.226936018493289,-1.2785953259649823
7030726,양송이 버섯스프,998,3,끓이기,일상,버섯류,스프,"[['양송이버섯', '250', 'g'], [' 양파', '1/2', '개'], [' 무염버터', '30', 'g'], [' 간마늘', '1', '작은술'], [' 밀가루', '1', '큰술'], [' 생크림', '250', 'ml'], [' 우유', '200', 'ml'], [' 액상 치킨스톡', '1', '작은술'], [' 소금', '', '약간'], [' 파마산치즈 간것', '2', '큰술'], [' 체다치즈', '1', '장'], [' 후추', '', '약간']]",2인분,중급,30분이내,0.016420685,,,6.906754778648554,-0.8619452772892595,1.3862943611198906,-0.925377112134562,,998,0.016420685,6.906754778648554,-0.8619452772892595,6290,2026-07-07T07:36:50.206377+00:00,5292.0,5.302605210420841,0.037842325648553686,8.74687531957003,0.24134397511175898
7030727,참치 샌드위치,1122,2,기타,일상,가공식품류,빵,"[['참치캔', '1', '캔'], [' 캔옥수수', '4', 't'], [' 오이', '1', '개'], [' 소금', '1/2', 't'], [' 올리고당', '1', 't'], [' 간장', '1/3', 't'], [' 깨소금', '2', 't'], [' 참기름', '1/2', 't'], [' 버터', '', '약간']]",2인분,초급,30분이내,0.018460931,,,7.023758954738443,-0.7449411011993705,1.0986122886681098,-1.2130591845863428,,1122,0.018460931,7.023758954738443,-0.7449411011993705,3053,2026-07-07T07:36:51.817394+00:00,1931.0,1.7210338680926915,0.018367666169321846,8.024207485778577,-0.4813238586796942
7030737,양배추 달걀전,5688,5,부침,초스피드,채소류,메인반찬,"[['채썬 양배추', '2', '줌'], [' 계란', '2', '개'], [' 후추', '', ''], [' 맛소금', '2', '꼬집'], [' 식용유', '', ''], [' 돈까스소스', '', ''], [' 마요네즈', '', '']]",2인분,초급,15분이내,0.093588035,,,8.646289764750648,0.8775897088128346,1.791759469228055,-0.5199120040263976,,5688,0.093588035,8.646289764750648,0.8775897088128346,9838,2026-07-07T07:36:53.697575+00:00,4150.0,0.7296061884669479,0.059188044472252975,9.194109358865765,0.6885780144074936
